treatment_correct_extraction_retention,treatment_incorrect_extraction_retention,control_correct_extraction_retention,control_incorrect_extraction_retention,latent_accuracy_both_arms,complete_case_control_accuracy,complete_case_treatment_accuracy,complete_case_apparent_effect,boundary_margin_correct_minus_incorrect_retention,sign
0.6000000000000001,0.8,1,1,0.7482949549720432,0.7482949549720432,0.6903716154540792,-0.05792333951796402,-0.2,negative
0.6000000000000001,0.8500000000000001,1,1,0.7482949549720432,0.7482949549720432,0.677265329830064,-0.07102962514197919,-0.25,negative
0.6000000000000001,0.9,1,1,0.7482949549720432,0.7482949549720432,0.6646474027531901,-0.08364755221885312,-0.2999999999999999,negative
0.6000000000000001,0.9500000000000001,1,1,0.7482949549720432,0.7482949549720432,0.6524910380700208,-0.09580391690202239,-0.35,negative
0.6000000000000001,1,1,1,0.7482949549720432,0.7482949549720432,0.6407713648162445,-0.1075235901557987,-0.3999999999999999,negative
0.65,0.05,1,1,0.7482949549720432,0.7482949549720432,0.9747778896966837,0.2264829347246404,0.6,positive
0.65,0.1,1,1,0.7482949549720432,0.7482949549720432,0.9507967882279591,0.2025018332559159,0.55,positive
0.65,0.15,1,1,0.7482949549720432,0.7482949549720432,0.9279673023797002,0.1796723474076569,0.5,positive
0.65,0.2,1,1,0.7482949549720432,0.7482949549720432,0.9062084232682825,0.1579134682962393,0.45,positive
0.65,0.25,1,1,0.7482949549720432,0.7482949549720432,0.8854465658867322,0.137151610914689,0.4,positive
0.65,0.3,1,1,0.7482949549720432,0.7482949549720432,0.8656147377217166,0.1173197827496734,0.35,positive
0.65,0.35,1,1,0.7482949549720432,0.7482949549720432,0.8466518166485988,0.09835686167655555,0.3,positive
0.65,0.4,1,1,0.7482949549720432,0.7482949549720432,0.8285019217062001,0.08020696673415684,0.25,positive
0.65,0.45,1,1,0.7482949549720432,0.7482949549720432,0.8111138631061788,0.0628189081341356,0.2,positive
0.65,0.5,1,1,0.7482949549720432,0.7482949549720432,0.7944406600758342,0.04614570510379101,0.15,positive
0.65,0.55,1,1,0.7482949549720432,0.7482949549720432,0.7784391169702781,0.03014416199823489,0.09999999999999998,positive
0.65,0.6000000000000001,1,1,0.7482949549720432,0.7482949549720432,0.7630694496005952,0.01477449462855196,0.04999999999999993,positive
0.65,0.65,1,1,0.7482949549720432,0.7482949549720432,0.7482949549720432,0,0,zero
0.65,0.7000000000000001,1,1,0.7482949549720432,0.7482949549720432,0.7340817186605317,-0.0142132363115115,-0.05000000000000004,negative
0.65,0.75,1,1,0.7482949549720432,0.7482949549720432,0.7203983549163085,-0.02789660005573469,-0.09999999999999998,negative
0.65,0.8,1,1,0.7482949549720432,0.7482949549720432,0.7072157753027233,-0.04107917966931995,-0.15,negative
0.65,0.8500000000000001,1,1,0.7482949549720432,0.7482949549720432,0.6945069822806063,-0.05378797269143698,-0.2000000000000001,negative
0.65,0.9,1,1,0.7482949549720432,0.7482949549720432,0.6822468846557163,-0.06604807031632698,-0.25,negative
0.65,0.9500000000000001,1,1,0.7482949549720432,0.7482949549720432,0.6704121322344877,-0.07788282273755553,-0.3,negative
0.65,1,1,1,0.7482949549720432,0.7482949549720432,0.6589809673954394,-0.0893139875766038,-0.35,negative
0.7000000000000001,0.05,1,1,0.7482949549720432,0.7482949549720432,0.9765371989071213,0.2282422439350781,0.65,positive
0.7000000000000001,0.1,1,1,0.7482949549720432,0.7482949549720432,0.9541501634102879,0.2058552084382447,0.6000000000000001,positive
0.7000000000000001,0.15,1,1,0.7482949549720432,0.7482949549720432,0.9327665660944005,0.1844716111223572,0.55,positive
0.7000000000000001,0.2,1,1,0.7482949549720432,0.7482949549720432,0.9123204211816519,0.1640254662096087,0.5,positive
0.7000000000000001,0.25,1,1,0.7482949549720432,0.7482949549720432,0.8927514043998354,0.1444564494277921,0.4500000000000001,positive
0.7000000000000001,0.3,1,1,0.7482949549720432,0.7482949549720432,0.8740042585443465,0.1257093035723033,0.4,positive
0.7000000000000001,0.35,1,1,0.7482949549720432,0.7482949549720432,0.8560282723964151,0.1077333174243719,0.35,positive
0.7000000000000001,0.4,1,1,0.7482949549720432,0.7482949549720432,0.8387768226491796,0.0904818676771364,0.3,positive
0.7000000000000001,0.45,1,1,0.7482949549720432,0.7482949549720432,0.8222069701286628,0.0739120151566196,0.2500000000000001,positive
0.7000000000000001,0.5,1,1,0.7482949549720432,0.7482949549720432,0.8062791029470082,0.05798414797496498,0.2000000000000001,positive
0.7000000000000001,0.55,1,1,0.7482949549720432,0.7482949549720432,0.7909566203446906,0.04266166537264737,0.15,positive
0.7000000000000001,0.6000000000000001,1,1,0.7482949549720432,0.7482949549720432,0.7762056519098909,0.02791069693784765,0.09999999999999998,positive
0.7000000000000001,0.65,1,1,0.7482949549720432,0.7482949549720432,0.7619948076412147,0.01369985266917151,0.05000000000000004,positive
0.7000000000000001,0.7000000000000001,1,1,0.7482949549720432,0.7482949549720432,0.7482949549720432,0,0,zero
0.7000000000000001,0.75,1,1,0.7482949549720432,0.7482949549720432,0.7350790194232549,-0.0132159355487883,-0.04999999999999993,negative
0.7000000000000001,0.8,1,1,0.7482949549720432,0.7482949549720432,0.7223218060138448,-0.02597314895819847,-0.09999999999999998,negative
0.7000000000000001,0.8500000000000001,1,1,0.7482949549720432,0.7482949549720432,0.7099998389507015,-0.03829511602134172,-0.15,negative
0.7000000000000001,0.9,1,1,0.7482949549720432,0.7482949549720432,0.6980912174514068,-0.05020373752063645,-0.2,negative
0.7000000000000001,0.9500000000000001,1,1,0.7482949549720432,0.7482949549720432,0.6865754858371401,-0.06171946913490312,-0.25,negative
0.7000000000000001,1,1,1,0.7482949549720432,0.7482949549720432,0.6754335162746303,-0.07286143869741291,-0.2999999999999999,negative
0.75,0.05,1,1,0.7482949549720432,0.7482949549720432,0.9780670784616171,0.2297721234895739,0.7,positive
0.75,0.1,1,1,0.7482949549720432,0.7482949549720432,0.9570756141110205,0.2087806591389773,0.65,positive
0.75,0.15,1,1,0.7482949549720432,0.7482949549720432,0.9369662633837998,0.1886713084117566,0.6,positive
0.75,0.2,1,1,0.7482949549720432,0.7482949549720432,0.9176845676067089,0.1693896126346657,0.55,positive
0.75,0.25,1,1,0.7482949549720432,0.7482949549720432,0.8991804605051881,0.1508855055331448,0.5,positive
0.75,0.3,1,1,0.7482949549720432,0.7482949549720432,0.8814078341166363,0.133112879144593,0.45,positive
0.75,0.35,1,1,0.7482949549720432,0.7482949549720432,0.864324155185183,0.1160292002131398,0.4,positive
0.75,0.4,1,1,0.7482949549720432,0.7482949549720432,0.847890125319068,0.09959517034702481,0.35,positive
0.75,0.45,1,1,0.7482949549720432,0.7482949549720432,0.8320693791946752,0.08377442422263193,0.3,positive
0.75,0.5,1,1,0.7482949549720432,0.7482949549720432,0.8168282159288706,0.06853326095682732,0.25,positive
0.75,0.55,1,1,0.7482949549720432,0.7482949549720432,0.8021353594432941,0.05384040447125082,0.2,positive
0.75,0.6000000000000001,1,1,0.7482949549720432,0.7482949549720432,0.7879617442346197,0.0396667892625765,0.1499999999999999,positive
0.75,0.65,1,1,0.7482949549720432,0.7482949549720432,0.7742803234629089,0.02598536849086563,0.09999999999999998,positive
0.75,0.7000000000000001,1,1,0.7482949549720432,0.7482949549720432,0.7610658966917797,0.01277094171973647,0.04999999999999993,positive
0.75,0.75,1,1,0.7482949549720432,0.7482949549720432,0.7482949549720432,0,0,zero
0.75,0.8,1,1,0.7482949549720432,0.7482949549720432,0.735945541265224,-0.01234941370681919,-0.05000000000000004,negative
0.75,0.8500000000000001,1,1,0.7482949549720432,0.7482949549720432,0.7239971244636132,-0.02429783050843004,-0.1000000000000001,negative
0.75,0.9,1,1,0.7482949549720432,0.7482949549720432,0.7124304854863186,-0.03586446948572464,-0.15,negative
0.75,0.9500000000000001,1,1,0.7482949549720432,0.7482949549720432,0.7012276141220594,-0.04706734084998387,-0.2000000000000001,negative
0.75,1,1,1,0.7482949549720432,0.7482949549720432,0.6903716154540791,-0.05792333951796413,-0.25,negative
0.8,0.05,1,1,0.7482949549720432,0.7482949549720432,0.9794096606641972,0.231114705692154,0.75,positive
0.8,0.1,1,1,0.7482949549720432,0.7482949549720432,0.959650138665426,0.2113551836933828,0.7000000000000001,positive
0.8,0.15,1,1,0.7482949549720432,0.7482949549720432,0.9406721433918472,0.192377188419804,0.65,positive
0.8,0.2,1,1,0.7482949549720432,0.7482949549720432,0.922430207694145,0.1741352527221017,0.6000000000000001,positive
0.8,0.25,1,1,0.7482949549720432,0.7482949549720432,0.9048823242066575,0.1565873692346142,0.55,positive
0.8,0.3,1,1,0.7482949549720432,0.7482949549720432,0.8879896224043162,0.139694667432273,0.5,positive
0.8,0.35,1,1,0.7482949549720432,0.7482949549720432,0.8717160811696426,0.1234211261975994,0.45,positive
0.8,0.4,1,1,0.7482949549720432,0.7482949549720432,0.8560282723964151,0.1077333174243719,0.4,positive
0.8,0.45,1,1,0.7482949549720432,0.7482949549720432,0.8408951317892719,0.09260017681722865,0.35,positive
0.8,0.5,1,1,0.7482949549720432,0.7482949549720432,0.8262877535522639,0.07799279858022068,0.3,positive
0.8,0.55,1,1,0.7482949549720432,0.7482949549720432,0.8121792061110942,0.06388425113905094,0.25,positive
0.8,0.6000000000000001,1,1,0.7482949549720432,0.7482949549720432,0.7985443663972538,0.05024941142521056,0.2,positive
0.8,0.65,1,1,0.7482949549720432,0.7482949549720432,0.7853597705487532,0.03706481557670993,0.15,positive
0.8,0.7000000000000001,1,1,0.7482949549720432,0.7482949549720432,0.7726034791609124,0.0243085241888692,0.09999999999999998,positive
0.8,0.75,1,1,0.7482949549720432,0.7482949549720432,0.7602549554593319,0.01196000048728862,0.05000000000000004,positive
0.8,0.8,1,1,0.7482949549720432,0.7482949549720432,0.7482949549720432,0,0,zero
0.8,0.8500000000000001,1,1,0.7482949549720432,0.7482949549720432,0.736705425454151,-0.01158952951789227,-0.05000000000000004,negative
0.8,0.9,1,1,0.7482949549720432,0.7482949549720432,0.7254694159703892,-0.02282553900165407,-0.09999999999999998,negative
0.8,0.9500000000000001,1,1,0.7482949549720432,0.7482949549720432,0.7145709941725662,-0.03372396079947704,-0.15,negative
0.8,1,1,1,0.7482949549720432,0.7482949549720432,0.7039951709228907,-0.04429978404915258,-0.2,negative
0.8500000000000001,0.05,1,1,0.7482949549720432,0.7482949549720432,0.980597356683368,0.2323024017113248,0.8,positive
0.8500000000000001,0.1,1,1,0.7482949549720432,0.7482949549720432,0.9619333078173989,0.2136383528453557,0.7500000000000001,positive
0.8500000000000001,0.15,1,1,0.7482949549720432,0.7482949549720432,0.9439664673458236,0.1956715123737803,0.7000000000000001,positive
0.8500000000000001,0.2,1,1,0.7482949549720432,0.7482949549720432,0.9266584845284586,0.1783635295564153,0.6500000000000001,positive
0.8500000000000001,0.25,1,1,0.7482949549720432,0.7482949549720432,0.9099737706831448,0.1616788157111015,0.6000000000000001,positive
0.8500000000000001,0.3,1,1,0.7482949549720432,0.7482949549720432,0.8938792549260347,0.1455842999539915,0.55,positive
0.8500000000000001,0.35,1,1,0.7482949549720432,0.7482949549720432,0.8783441653824094,0.1300492104103662,0.5,positive
0.8500000000000001,0.4,1,1,0.7482949549720432,0.7482949549720432,0.8633398328223222,0.1150448778502789,0.4500000000000001,positive
0.8500000000000001,0.45,1,1,0.7482949549720432,0.7482949549720432,0.8488395140845947,0.1005445591125514,0.4000000000000001,positive
0.8500000000000001,0.5,1,1,0.7482949549720432,0.7482949549720432,0.8348182330010963,0.08652327802905302,0.3500000000000001,positive
0.8500000000000001,0.55,1,1,0.7482949549720432,0.7482949549720432,0.8212526368306763,0.07295768185863305,0.3,positive
0.8500000000000001,0.6000000000000001,1,1,0.7482949549720432,0.7482949549720432,0.8081208664667633,0.05982591149472005,0.25,positive
0.8500000000000001,0.65,1,1,0.7482949549720432,0.7482949549720432,0.7954024389012143,0.04710748392917108,0.2000000000000001,positive
0.8500000000000001,0.7000000000000001,1,1,0.7482949549720432,0.7482949549720432,0.7830781406150897,0.0347831856430465,0.15,positive
0.8500000000000001,0.75,1,1,0.7482949549720432,0.7482949549720432,0.7711299307292929,0.02283497575724969,0.1000000000000001,positive
0.8500000000000001,0.8,1,1,0.7482949549720432,0.7482949549720432,0.7595408528883273,0.01124589791628405,0.05000000000000004,positive
0.8500000000000001,0.8500000000000001,1,1,0.7482949549720432,0.7482949549720432,0.7482949549720432,0,0,zero
0.8500000000000001,0.9,1,1,0.7482949549720432,0.7482949549720432,0.7373772158358926,-0.01091773913615068,-0.04999999999999993,negative
0.8500000000000001,0.9500000000000001,1,1,0.7482949549720432,0.7482949549720432,0.726773478372185,-0.02152147659985826,-0.09999999999999998,negative
0.8500000000000001,1,1,1,0.7482949549720432,0.7482949549720432,0.7164703882650798,-0.03182456670696343,-0.1499999999999999,negative
0.9,0.05,1,1,0.7482949549720432,0.7482949549720432,0.9816555073316214,0.2333605523595782,0.85,positive
0.9,0.1,1,1,0.7482949549720432,0.7482949549720432,0.9639719313052693,0.215676976333226,0.8,positive
0.9,0.15,1,1,0.7482949549720432,0.7482949549720432,0.9469141866234272,0.198619231651384,0.75,positive
0.9,0.2,1,1,0.7482949549720432,0.7482949549720432,0.930449628184067,0.1821546732120237,0.7,positive
0.9,0.25,1,1,0.7482949549720432,0.7482949549720432,0.9145478425606783,0.1662528875886351,0.65,positive
0.9,0.3,1,1,0.7482949549720432,0.7482949549720432,0.8991804605051881,0.1508855055331448,0.6,positive
0.9,0.35,1,1,0.7482949549720432,0.7482949549720432,0.8843209880418585,0.1360260330698153,0.55,positive
0.9,0.4,1,1,0.7482949549720432,0.7482949549720432,0.8699446540365422,0.121649699064499,0.5,positive
0.9,0.45,1,1,0.7482949549720432,0.7482949549720432,0.8560282723964151,0.1077333174243719,0.45,positive
0.9,0.5,1,1,0.7482949549720432,0.7482949549720432,0.8425501172876916,0.09425516231564834,0.4,positive
0.9,0.55,1,1,0.7482949549720432,0.7482949549720432,0.829489809958785,0.08119485498674173,0.35,positive
0.9,0.6000000000000001,1,1,0.7482949549720432,0.7482949549720432,0.8168282159288706,0.06853326095682732,0.2999999999999999,positive
0.9,0.65,1,1,0.7482949549720432,0.7482949549720432,0.8045473514509561,0.05625239647891289,0.25,positive
0.9,0.7000000000000001,1,1,0.7482949549720432,0.7482949549720432,0.7926302982878348,0.04433534331579159,0.2,positive
0.9,0.75,1,1,0.7482949549720432,0.7482949549720432,0.7810611259515815,0.03276617097953827,0.15,positive
0.9,0.8,1,1,0.7482949549720432,0.7482949549720432,0.7698248206549994,0.02152986568295612,0.09999999999999998,positive
0.9,0.8500000000000001,1,1,0.7482949549720432,0.7482949549720432,0.7589072203087012,0.01061226533665793,0.04999999999999993,positive
0.9,0.9,1,1,0.7482949549720432,0.7482949549720432,0.7482949549720432,0,0,zero
0.9,0.9500000000000001,1,1,0.7482949549720432,0.7482949549720432,0.7379753922314246,-0.01031956274061863,-0.05000000000000004,negative
0.9,1,1,1,0.7482949549720432,0.7482949549720432,0.7279365870367561,-0.02035836793528711,-0.09999999999999998,negative
0.9500000000000001,0.05,1,1,0.7482949549720432,0.7482949549720432,0.9826042113184872,0.234309256346444,0.9,positive
0.9500000000000001,0.1,1,1,0.7482949549720432,0.7482949549720432,0.9658033011831969,0.2175083462111537,0.8500000000000001,positive
0.9500000000000001,0.15,1,1,0.7482949549720432,0.7482949549720432,0.94956726824398,0.2012723132719367,0.8,positive
0.9500000000000001,0.2,1,1,0.7482949549720432,0.7482949549720432,0.9338680951971194,0.1855731402250762,0.75,positive
0.9500000000000001,0.25,1,1,0.7482949549720432,0.7482949549720432,0.9186795874418558,0.1703846324698126,0.7000000000000001,positive
0.9500000000000001,0.3,1,1,0.7482949549720432,0.7482949549720432,0.9039772272295608,0.1556822722575175,0.65,positive
0.9500000000000001,0.35,1,1,0.7482949549720432,0.7482949549720432,0.8897380415973085,0.1414430866252653,0.6000000000000001,positive
0.9500000000000001,0.4,1,1,0.7482949549720432,0.7482949549720432,0.87594048258952,0.1276455276174767,0.55,positive
0.9500000000000001,0.45,1,1,0.7482949549720432,0.7482949549720432,0.8625643184541547,0.1142693634821115,0.5,positive
0.9500000000000001,0.5,1,1,0.7482949549720432,0.7482949549720432,0.849590534657975,0.1012955796859317,0.4500000000000001,positive
0.9500000000000001,0.55,1,1,0.7482949549720432,0.7482949549720432,0.8370012437023864,0.08870628873034314,0.4,positive
0.9500000000000001,0.6000000000000001,1,1,0.7482949549720432,0.7482949549720432,0.8247796028403306,0.07648464786828735,0.35,positive
0.9500000000000001,0.65,1,1,0.7482949549720432,0.7482949549720432,0.8129097388982708,0.06461478392622755,0.3,positive
0.9500000000000001,0.7000000000000001,1,1,0.7482949549720432,0.7482949549720432,0.8013766794976513,0.05308172452560811,0.25,positive
0.9500000000000001,0.75,1,1,0.7482949549720432,0.7482949549720432,0.7901662900491806,0.04187133507713736,0.2000000000000001,positive
0.9500000000000001,0.8,1,1,0.7482949549720432,0.7482949549720432,0.7792652159624456,0.03097026099040234,0.15,positive
0.9500000000000001,0.8500000000000001,1,1,0.7482949549720432,0.7482949549720432,0.7686608295740607,0.02036587460201744,0.09999999999999998,positive
0.9500000000000001,0.9,1,1,0.7482949549720432,0.7482949549720432,0.7583411813509109,0.01004622637886765,0.05000000000000004,positive
0.9500000000000001,0.9500000000000001,1,1,0.7482949549720432,0.7482949549720432,0.7482949549720432,0,0,zero
0.9500000000000001,1,1,1,0.7482949549720432,0.7482949549720432,0.7385114259342308,-0.009783529037812433,-0.04999999999999993,negative
1,0.05,1,1,0.7482949549720432,0.7482949549720432,0.9834596140996712,0.235164659127628,0.95,positive
1,0.1,1,1,0.7482949549720432,0.7482949549720432,0.9674574938098907,0.2191625388378474,0.9,positive
1,0.15,1,1,0.7482949549720432,0.7482949549720432,0.9519677850411477,0.2036728300691044,0.85,positive
1,0.2,1,1,0.7482949549720432,0.7482949549720432,0.9369662633837998,0.1886713084117566,0.8,positive
1,0.25,1,1,0.7482949549720432,0.7482949549720432,0.922430207694145,0.1741352527221017,0.75,positive
1,0.3,1,1,0.7482949549720432,0.7482949549720432,0.9083382852678088,0.1600433302957656,0.7,positive
1,0.35,1,1,0.7482949549720432,0.7482949549720432,0.8946704473799648,0.1463754924079216,0.6499999999999999,positive
1,0.4,1,1,0.7482949549720432,0.7482949549720432,0.8814078341166363,0.133112879144593,0.6,positive
1,0.45,1,1,0.7482949549720432,0.7482949549720432,0.8685326875470484,0.1202377325750051,0.55,positive
1,0.5,1,1,0.7482949549720432,0.7482949549720432,0.8560282723964151,0.1077333174243719,0.5,positive
1,0.55,1,1,0.7482949549720432,0.7482949549720432,0.8438788034739954,0.09558384850195212,0.45,positive
1,0.6000000000000001,1,1,0.7482949549720432,0.7482949549720432,0.8320693791946752,0.08377442422263193,0.3999999999999999,positive
1,0.65,1,1,0.7482949549720432,0.7482949549720432,0.820585920605394,0.0722909656333508,0.35,positive
1,0.7000000000000001,1,1,0.7482949549720432,0.7482949549720432,0.8094151153918474,0.06112016041980417,0.2999999999999999,positive
1,0.75,1,1,0.7482949549720432,0.7482949549720432,0.7985443663972537,0.05024941142521044,0.25,positive
1,0.8,1,1,0.7482949549720432,0.7482949549720432,0.7879617442346197,0.0396667892625765,0.2,positive
1,0.8500000000000001,1,1,0.7482949549720432,0.7482949549720432,0.7776559436177269,0.02936098864568371,0.1499999999999999,positive
1,0.9,1,1,0.7482949549720432,0.7482949549720432,0.7676162430747759,0.0193212881027327,0.09999999999999998,positive
1,0.9500000000000001,1,1,0.7482949549720432,0.7482949549720432,0.7578324677428868,0.009537512770843581,0.04999999999999993,positive
1,1,1,1,0.7482949549720432,0.7482949549720432,0.7482949549720432,0,0,zero
