treatment_correct_retention,treatment_incorrect_retention,delta_correct_retention_vs_control,delta_incorrect_retention_vs_control,latent_accuracy_both_arms,control_retained_accuracy,treatment_retained_accuracy,apparent_effect_treatment_minus_control,boundary_margin_a1b0_minus_a0b1,sign
0.55,0.35,-0.45,-0.55,0.7482949549720432,0.7676162430747759,0.8236862193063775,0.05606997623160159,0.145,positive
0.55,0.4,-0.45,-0.5,0.7482949549720432,0.7676162430747759,0.8034491956938026,0.03583295261902664,0.09500000000000003,positive
0.55,0.45,-0.45,-0.45,0.7482949549720432,0.7676162430747759,0.784182727467946,0.0165664843931701,0.04500000000000004,positive
0.55,0.5,-0.45,-0.4,0.7482949549720432,0.7676162430747759,0.7658186288314308,-0.001797614243345125,-0.004999999999999949,negative
0.55,0.55,-0.45,-0.35,0.7482949549720432,0.7676162430747759,0.7482949549720432,-0.0193212881027327,-0.05499999999999999,negative
0.55,0.6000000000000001,-0.45,-0.2999999999999999,0.7482949549720432,0.7676162430747759,0.7315553039963308,-0.0360609390784451,-0.105,negative
0.55,0.65,-0.45,-0.25,0.7482949549720432,0.7676162430747759,0.7155482105091558,-0.05206803256562009,-0.155,negative
0.55,0.7000000000000001,-0.45,-0.2,0.7482949549720432,0.7676162430747759,0.7002266171026956,-0.06738962597208031,-0.205,negative
0.55,0.75,-0.45,-0.15,0.7482949549720432,0.7676162430747759,0.6855474123221035,-0.08206883075267246,-0.2549999999999999,negative
0.55,0.8,-0.45,-0.09999999999999998,0.7482949549720432,0.7676162430747759,0.6714710255530445,-0.09614521752173144,-0.305,negative
0.55,0.8500000000000001,-0.45,-0.04999999999999993,0.7482949549720432,0.7676162430747759,0.6579610708142553,-0.1096551722605207,-0.355,negative
0.55,0.9,-0.45,0,0.7482949549720432,0.7676162430747759,0.6449840327032135,-0.1226322103715625,-0.405,negative
0.55,0.9500000000000001,-0.45,0.05000000000000004,0.7482949549720432,0.7676162430747759,0.6325089887877471,-0.1351072542870289,-0.455,negative
0.55,1,-0.45,0.09999999999999998,0.7482949549720432,0.7676162430747759,0.6205073636027459,-0.14710887947203,-0.5049999999999999,negative
0.6000000000000001,0.05,-0.3999999999999999,-0.85,0.7482949549720432,0.7676162430747759,0.9727333573604287,0.2051171142856527,0.4900000000000002,positive
0.6000000000000001,0.1,-0.3999999999999999,-0.8,0.7482949549720432,0.7676162430747759,0.9469141866234273,0.1792979435486514,0.4400000000000002,positive
0.6000000000000001,0.15,-0.3999999999999999,-0.75,0.7482949549720432,0.7676162430747759,0.922430207694145,0.154813964619369,0.3900000000000001,positive
0.6000000000000001,0.2,-0.3999999999999999,-0.7,0.7482949549720432,0.7676162430747759,0.8991804605051881,0.1315642174304121,0.3400000000000001,positive
0.6000000000000001,0.25,-0.3999999999999999,-0.65,0.7482949549720432,0.7676162430747759,0.8770739134899459,0.10945767041517,0.2900000000000001,positive
0.6000000000000001,0.3,-0.3999999999999999,-0.6,0.7482949549720432,0.7676162430747759,0.8560282723964151,0.08841202932163916,0.2400000000000001,positive
0.6000000000000001,0.35,-0.3999999999999999,-0.55,0.7482949549720432,0.7676162430747759,0.8359689565794631,0.06835271350468719,0.1900000000000001,positive
0.6000000000000001,0.4,-0.3999999999999999,-0.5,0.7482949549720432,0.7676162430747759,0.8168282159288706,0.04921197285409462,0.1400000000000001,positive
0.6000000000000001,0.45,-0.3999999999999999,-0.45,0.7482949549720432,0.7676162430747759,0.7985443663972538,0.03092812332247785,0.09000000000000014,positive
0.6000000000000001,0.5,-0.3999999999999999,-0.4,0.7482949549720432,0.7676162430747759,0.7810611259515815,0.01344488287680556,0.04000000000000015,positive
0.6000000000000001,0.55,-0.3999999999999999,-0.35,0.7482949549720432,0.7676162430747759,0.7643270358873866,-0.003289207187389342,-0.009999999999999898,negative
0.6000000000000001,0.6000000000000001,-0.3999999999999999,-0.2999999999999999,0.7482949549720432,0.7676162430747759,0.7482949549720432,-0.0193212881027327,-0.05999999999999994,negative
0.6000000000000001,0.65,-0.3999999999999999,-0.25,0.7482949549720432,0.7676162430747759,0.7329216159434591,-0.03469462713131688,-0.1099999999999999,negative
0.6000000000000001,0.7000000000000001,-0.3999999999999999,-0.2,0.7482949549720432,0.7676162430747759,0.7181672355772796,-0.04944900749749637,-0.1599999999999999,negative
0.6000000000000001,0.75,-0.3999999999999999,-0.15,0.7482949549720432,0.7676162430747759,0.7039951709228907,-0.06362107215188528,-0.2099999999999999,negative
0.6000000000000001,0.8,-0.3999999999999999,-0.09999999999999998,0.7482949549720432,0.7676162430747759,0.6903716154540792,-0.07724462762069673,-0.2599999999999999,negative
0.6000000000000001,0.8500000000000001,-0.3999999999999999,-0.04999999999999993,0.7482949549720432,0.7676162430747759,0.677265329830064,-0.09035091324471189,-0.3099999999999999,negative
0.6000000000000001,0.9,-0.3999999999999999,0,0.7482949549720432,0.7676162430747759,0.6646474027531901,-0.1029688403215858,-0.3599999999999999,negative
0.6000000000000001,0.9500000000000001,-0.3999999999999999,0.05000000000000004,0.7482949549720432,0.7676162430747759,0.6524910380700208,-0.1151252050047551,-0.4099999999999999,negative
0.6000000000000001,1,-0.3999999999999999,0.09999999999999998,0.7482949549720432,0.7676162430747759,0.6407713648162445,-0.1268448782585314,-0.4599999999999999,negative
0.65,0.05,-0.35,-0.85,0.7482949549720432,0.7676162430747759,0.9747778896966837,0.2071616466219077,0.535,positive
0.65,0.1,-0.35,-0.8,0.7482949549720432,0.7676162430747759,0.9507967882279591,0.1831805451531832,0.4850000000000001,positive
0.65,0.15,-0.35,-0.75,0.7482949549720432,0.7676162430747759,0.9279673023797002,0.1603510593049242,0.4350000000000001,positive
0.65,0.2,-0.35,-0.7,0.7482949549720432,0.7676162430747759,0.9062084232682825,0.1385921801935066,0.3850000000000001,positive
0.65,0.25,-0.35,-0.65,0.7482949549720432,0.7676162430747759,0.8854465658867322,0.1178303228119563,0.3350000000000001,positive
0.65,0.3,-0.35,-0.6,0.7482949549720432,0.7676162430747759,0.8656147377217166,0.09799849464694066,0.285,positive
0.65,0.35,-0.35,-0.55,0.7482949549720432,0.7676162430747759,0.8466518166485988,0.07903557357382285,0.235,positive
0.65,0.4,-0.35,-0.5,0.7482949549720432,0.7676162430747759,0.8285019217062001,0.06088567863142413,0.1850000000000001,positive
0.65,0.45,-0.35,-0.45,0.7482949549720432,0.7676162430747759,0.8111138631061788,0.04349762003140289,0.1350000000000001,positive
0.65,0.5,-0.35,-0.4,0.7482949549720432,0.7676162430747759,0.7944406600758342,0.02682441700105831,0.08500000000000008,positive
0.65,0.55,-0.35,-0.35,0.7482949549720432,0.7676162430747759,0.7784391169702781,0.01082287389550218,0.03500000000000003,positive
0.65,0.6000000000000001,-0.35,-0.2999999999999999,0.7482949549720432,0.7676162430747759,0.7630694496005952,-0.004546793474180744,-0.01500000000000001,negative
0.65,0.65,-0.35,-0.25,0.7482949549720432,0.7676162430747759,0.7482949549720432,-0.0193212881027327,-0.06499999999999995,negative
0.65,0.7000000000000001,-0.35,-0.2,0.7482949549720432,0.7676162430747759,0.7340817186605317,-0.0335345244142442,-0.115,negative
0.65,0.75,-0.35,-0.15,0.7482949549720432,0.7676162430747759,0.7203983549163085,-0.04721788815846739,-0.1649999999999999,negative
0.65,0.8,-0.35,-0.09999999999999998,0.7482949549720432,0.7676162430747759,0.7072157753027233,-0.06040046777205266,-0.215,negative
0.65,0.8500000000000001,-0.35,-0.04999999999999993,0.7482949549720432,0.7676162430747759,0.6945069822806063,-0.07310926079416968,-0.265,negative
0.65,0.9,-0.35,0,0.7482949549720432,0.7676162430747759,0.6822468846557163,-0.08536935841905968,-0.3149999999999999,negative
0.65,0.9500000000000001,-0.35,0.05000000000000004,0.7482949549720432,0.7676162430747759,0.6704121322344877,-0.09720411084028824,-0.365,negative
0.65,1,-0.35,0.09999999999999998,0.7482949549720432,0.7676162430747759,0.6589809673954394,-0.1086352756793365,-0.4149999999999999,negative
0.7000000000000001,0.05,-0.2999999999999999,-0.85,0.7482949549720432,0.7676162430747759,0.9765371989071213,0.2089209558323454,0.5800000000000001,positive
0.7000000000000001,0.1,-0.2999999999999999,-0.8,0.7482949549720432,0.7676162430747759,0.9541501634102879,0.186533920335512,0.5300000000000001,positive
0.7000000000000001,0.15,-0.2999999999999999,-0.75,0.7482949549720432,0.7676162430747759,0.9327665660944005,0.1651503230196245,0.4800000000000001,positive
0.7000000000000001,0.2,-0.2999999999999999,-0.7,0.7482949549720432,0.7676162430747759,0.9123204211816519,0.144704178106876,0.4300000000000001,positive
0.7000000000000001,0.25,-0.2999999999999999,-0.65,0.7482949549720432,0.7676162430747759,0.8927514043998354,0.1251351613250594,0.3800000000000001,positive
0.7000000000000001,0.3,-0.2999999999999999,-0.6,0.7482949549720432,0.7676162430747759,0.8740042585443465,0.1063880154695706,0.3300000000000001,positive
0.7000000000000001,0.35,-0.2999999999999999,-0.55,0.7482949549720432,0.7676162430747759,0.8560282723964151,0.08841202932163916,0.2800000000000001,positive
0.7000000000000001,0.4,-0.2999999999999999,-0.5,0.7482949549720432,0.7676162430747759,0.8387768226491796,0.07116057957440369,0.2300000000000001,positive
0.7000000000000001,0.45,-0.2999999999999999,-0.45,0.7482949549720432,0.7676162430747759,0.8222069701286628,0.0545907270538869,0.1800000000000001,positive
0.7000000000000001,0.5,-0.2999999999999999,-0.4,0.7482949549720432,0.7676162430747759,0.8062791029470082,0.03866285987223228,0.1300000000000001,positive
0.7000000000000001,0.55,-0.2999999999999999,-0.35,0.7482949549720432,0.7676162430747759,0.7909566203446906,0.02334037726991467,0.08000000000000007,positive
0.7000000000000001,0.6000000000000001,-0.2999999999999999,-0.2999999999999999,0.7482949549720432,0.7676162430747759,0.7762056519098909,0.008589408835114942,0.03000000000000003,positive
0.7000000000000001,0.65,-0.2999999999999999,-0.25,0.7482949549720432,0.7676162430747759,0.7619948076412147,-0.005621435433561195,-0.01999999999999991,negative
0.7000000000000001,0.7000000000000001,-0.2999999999999999,-0.2,0.7482949549720432,0.7676162430747759,0.7482949549720432,-0.0193212881027327,-0.06999999999999995,negative
0.7000000000000001,0.75,-0.2999999999999999,-0.15,0.7482949549720432,0.7676162430747759,0.7350790194232549,-0.03253722365152101,-0.1199999999999999,negative
0.7000000000000001,0.8,-0.2999999999999999,-0.09999999999999998,0.7482949549720432,0.7676162430747759,0.7223218060138448,-0.04529443706093117,-0.1699999999999999,negative
0.7000000000000001,0.8500000000000001,-0.2999999999999999,-0.04999999999999993,0.7482949549720432,0.7676162430747759,0.7099998389507015,-0.05761640412407443,-0.22,negative
0.7000000000000001,0.9,-0.2999999999999999,0,0.7482949549720432,0.7676162430747759,0.6980912174514068,-0.06952502562336915,-0.2699999999999999,negative
0.7000000000000001,0.9500000000000001,-0.2999999999999999,0.05000000000000004,0.7482949549720432,0.7676162430747759,0.6865754858371401,-0.08104075723763582,-0.32,negative
0.7000000000000001,1,-0.2999999999999999,0.09999999999999998,0.7482949549720432,0.7676162430747759,0.6754335162746303,-0.09218272680014561,-0.3699999999999999,negative
0.75,0.05,-0.25,-0.85,0.7482949549720432,0.7676162430747759,0.9780670784616171,0.2104508353868412,0.625,positive
0.75,0.1,-0.25,-0.8,0.7482949549720432,0.7676162430747759,0.9570756141110205,0.1894593710362446,0.5750000000000001,positive
0.75,0.15,-0.25,-0.75,0.7482949549720432,0.7676162430747759,0.9369662633837998,0.1693500203090239,0.525,positive
0.75,0.2,-0.25,-0.7,0.7482949549720432,0.7676162430747759,0.9176845676067089,0.150068324531933,0.475,positive
0.75,0.25,-0.25,-0.65,0.7482949549720432,0.7676162430747759,0.8991804605051881,0.1315642174304121,0.425,positive
0.75,0.3,-0.25,-0.6,0.7482949549720432,0.7676162430747759,0.8814078341166363,0.1137915910418603,0.375,positive
0.75,0.35,-0.25,-0.55,0.7482949549720432,0.7676162430747759,0.864324155185183,0.09670791211040708,0.325,positive
0.75,0.4,-0.25,-0.5,0.7482949549720432,0.7676162430747759,0.847890125319068,0.08027388224429211,0.275,positive
0.75,0.45,-0.25,-0.45,0.7482949549720432,0.7676162430747759,0.8320693791946752,0.06445313611989922,0.225,positive
0.75,0.5,-0.25,-0.4,0.7482949549720432,0.7676162430747759,0.8168282159288706,0.04921197285409462,0.175,positive
0.75,0.55,-0.25,-0.35,0.7482949549720432,0.7676162430747759,0.8021353594432941,0.03451911636851812,0.125,positive
0.75,0.6000000000000001,-0.25,-0.2999999999999999,0.7482949549720432,0.7676162430747759,0.7879617442346197,0.02034550115984379,0.07499999999999996,positive
0.75,0.65,-0.25,-0.25,0.7482949549720432,0.7676162430747759,0.7742803234629089,0.006664080388132931,0.02500000000000002,positive
0.75,0.7000000000000001,-0.25,-0.2,0.7482949549720432,0.7676162430747759,0.7610658966917797,-0.006550346382996231,-0.02500000000000002,negative
0.75,0.75,-0.25,-0.15,0.7482949549720432,0.7676162430747759,0.7482949549720432,-0.0193212881027327,-0.07499999999999996,negative
0.75,0.8,-0.25,-0.09999999999999998,0.7482949549720432,0.7676162430747759,0.735945541265224,-0.03167070180955189,-0.125,negative
0.75,0.8500000000000001,-0.25,-0.04999999999999993,0.7482949549720432,0.7676162430747759,0.7239971244636132,-0.04361911861116274,-0.175,negative
0.75,0.9,-0.25,0,0.7482949549720432,0.7676162430747759,0.7124304854863186,-0.05518575758845734,-0.225,negative
0.75,0.9500000000000001,-0.25,0.05000000000000004,0.7482949549720432,0.7676162430747759,0.7012276141220594,-0.06638862895271658,-0.275,negative
0.75,1,-0.25,0.09999999999999998,0.7482949549720432,0.7676162430747759,0.6903716154540791,-0.07724462762069684,-0.325,negative
0.8,0.05,-0.2,-0.85,0.7482949549720432,0.7676162430747759,0.9794096606641972,0.2117934175894213,0.67,positive
0.8,0.1,-0.2,-0.8,0.7482949549720432,0.7676162430747759,0.959650138665426,0.1920338955906501,0.6200000000000001,positive
0.8,0.15,-0.2,-0.75,0.7482949549720432,0.7676162430747759,0.9406721433918472,0.1730559003170713,0.5700000000000001,positive
0.8,0.2,-0.2,-0.7,0.7482949549720432,0.7676162430747759,0.922430207694145,0.154813964619369,0.52,positive
0.8,0.25,-0.2,-0.65,0.7482949549720432,0.7676162430747759,0.9048823242066575,0.1372660811318815,0.4700000000000001,positive
0.8,0.3,-0.2,-0.6,0.7482949549720432,0.7676162430747759,0.8879896224043162,0.1203733793295403,0.42,positive
0.8,0.35,-0.2,-0.55,0.7482949549720432,0.7676162430747759,0.8717160811696426,0.1040998380948667,0.3700000000000001,positive
0.8,0.4,-0.2,-0.5,0.7482949549720432,0.7676162430747759,0.8560282723964151,0.08841202932163916,0.3200000000000001,positive
0.8,0.45,-0.2,-0.45,0.7482949549720432,0.7676162430747759,0.8408951317892719,0.07327888871449595,0.2700000000000001,positive
0.8,0.5,-0.2,-0.4,0.7482949549720432,0.7676162430747759,0.8262877535522639,0.05867151047748798,0.2200000000000001,positive
0.8,0.55,-0.2,-0.35,0.7482949549720432,0.7676162430747759,0.8121792061110942,0.04456296303631824,0.17,positive
0.8,0.6000000000000001,-0.2,-0.2999999999999999,0.7482949549720432,0.7676162430747759,0.7985443663972538,0.03092812332247785,0.12,positive
0.8,0.65,-0.2,-0.25,0.7482949549720432,0.7676162430747759,0.7853597705487532,0.01774352747397723,0.07000000000000006,positive
0.8,0.7000000000000001,-0.2,-0.2,0.7482949549720432,0.7676162430747759,0.7726034791609124,0.004987236086136493,0.02000000000000002,positive
0.8,0.75,-0.2,-0.15,0.7482949549720432,0.7676162430747759,0.7602549554593319,-0.007361287615444079,-0.02999999999999992,negative
0.8,0.8,-0.2,-0.09999999999999998,0.7482949549720432,0.7676162430747759,0.7482949549720432,-0.0193212881027327,-0.07999999999999996,negative
0.8,0.8500000000000001,-0.2,-0.04999999999999993,0.7482949549720432,0.7676162430747759,0.736705425454151,-0.03091081762062498,-0.13,negative
0.8,0.9,-0.2,0,0.7482949549720432,0.7676162430747759,0.7254694159703892,-0.04214682710438677,-0.1799999999999999,negative
0.8,0.9500000000000001,-0.2,0.05000000000000004,0.7482949549720432,0.7676162430747759,0.7145709941725662,-0.05304524890220974,-0.23,negative
0.8,1,-0.2,0.09999999999999998,0.7482949549720432,0.7676162430747759,0.7039951709228907,-0.06362107215188528,-0.2799999999999999,negative
0.8500000000000001,0.05,-0.1499999999999999,-0.85,0.7482949549720432,0.7676162430747759,0.980597356683368,0.2129811136085921,0.7150000000000001,positive
0.8500000000000001,0.1,-0.1499999999999999,-0.8,0.7482949549720432,0.7676162430747759,0.9619333078173989,0.194317064742623,0.6650000000000001,positive
0.8500000000000001,0.15,-0.1499999999999999,-0.75,0.7482949549720432,0.7676162430747759,0.9439664673458236,0.1763502242710476,0.6150000000000001,positive
0.8500000000000001,0.2,-0.1499999999999999,-0.7,0.7482949549720432,0.7676162430747759,0.9266584845284586,0.1590422414536826,0.5650000000000002,positive
0.8500000000000001,0.25,-0.1499999999999999,-0.65,0.7482949549720432,0.7676162430747759,0.9099737706831448,0.1423575276083688,0.5150000000000001,positive
0.8500000000000001,0.3,-0.1499999999999999,-0.6,0.7482949549720432,0.7676162430747759,0.8938792549260347,0.1262630118512588,0.4650000000000001,positive
0.8500000000000001,0.35,-0.1499999999999999,-0.55,0.7482949549720432,0.7676162430747759,0.8783441653824094,0.1107279223076335,0.4150000000000001,positive
0.8500000000000001,0.4,-0.1499999999999999,-0.5,0.7482949549720432,0.7676162430747759,0.8633398328223222,0.09572358974754624,0.3650000000000001,positive
0.8500000000000001,0.45,-0.1499999999999999,-0.45,0.7482949549720432,0.7676162430747759,0.8488395140845947,0.08122327100981874,0.3150000000000001,positive
0.8500000000000001,0.5,-0.1499999999999999,-0.4,0.7482949549720432,0.7676162430747759,0.8348182330010963,0.06720198992632032,0.2650000000000001,positive
0.8500000000000001,0.55,-0.1499999999999999,-0.35,0.7482949549720432,0.7676162430747759,0.8212526368306763,0.05363639375590035,0.2150000000000001,positive
0.8500000000000001,0.6000000000000001,-0.1499999999999999,-0.2999999999999999,0.7482949549720432,0.7676162430747759,0.8081208664667633,0.04050462339198735,0.165,positive
0.8500000000000001,0.65,-0.1499999999999999,-0.25,0.7482949549720432,0.7676162430747759,0.7954024389012143,0.02778619582643838,0.1150000000000001,positive
0.8500000000000001,0.7000000000000001,-0.1499999999999999,-0.2,0.7482949549720432,0.7676162430747759,0.7830781406150897,0.0154618975403138,0.06500000000000006,positive
0.8500000000000001,0.75,-0.1499999999999999,-0.15,0.7482949549720432,0.7676162430747759,0.7711299307292929,0.003513687654516984,0.01500000000000012,positive
0.8500000000000001,0.8,-0.1499999999999999,-0.09999999999999998,0.7482949549720432,0.7676162430747759,0.7595408528883273,-0.00807539018644865,-0.03499999999999992,negative
0.8500000000000001,0.8500000000000001,-0.1499999999999999,-0.04999999999999993,0.7482949549720432,0.7676162430747759,0.7482949549720432,-0.0193212881027327,-0.08499999999999996,negative
0.8500000000000001,0.9,-0.1499999999999999,0,0.7482949549720432,0.7676162430747759,0.7373772158358926,-0.03023902723888339,-0.1349999999999999,negative
0.8500000000000001,0.9500000000000001,-0.1499999999999999,0.05000000000000004,0.7482949549720432,0.7676162430747759,0.726773478372185,-0.04084276470259096,-0.1849999999999999,negative
0.8500000000000001,1,-0.1499999999999999,0.09999999999999998,0.7482949549720432,0.7676162430747759,0.7164703882650798,-0.05114585480969613,-0.2349999999999999,negative
0.9,0.05,-0.09999999999999998,-0.85,0.7482949549720432,0.7676162430747759,0.9816555073316214,0.2140392642568455,0.76,positive
0.9,0.1,-0.09999999999999998,-0.8,0.7482949549720432,0.7676162430747759,0.9639719313052693,0.1963556882304933,0.7100000000000001,positive
0.9,0.15,-0.09999999999999998,-0.75,0.7482949549720432,0.7676162430747759,0.9469141866234272,0.1792979435486513,0.66,positive
0.9,0.2,-0.09999999999999998,-0.7,0.7482949549720432,0.7676162430747759,0.930449628184067,0.162833385109291,0.6100000000000001,positive
0.9,0.25,-0.09999999999999998,-0.65,0.7482949549720432,0.7676162430747759,0.9145478425606783,0.1469315994859024,0.5600000000000001,positive
0.9,0.3,-0.09999999999999998,-0.6,0.7482949549720432,0.7676162430747759,0.8991804605051881,0.1315642174304121,0.51,positive
0.9,0.35,-0.09999999999999998,-0.55,0.7482949549720432,0.7676162430747759,0.8843209880418585,0.1167047449670826,0.46,positive
0.9,0.4,-0.09999999999999998,-0.5,0.7482949549720432,0.7676162430747759,0.8699446540365422,0.1023284109617663,0.41,positive
0.9,0.45,-0.09999999999999998,-0.45,0.7482949549720432,0.7676162430747759,0.8560282723964151,0.08841202932163916,0.36,positive
0.9,0.5,-0.09999999999999998,-0.4,0.7482949549720432,0.7676162430747759,0.8425501172876916,0.07493387421291564,0.3100000000000001,positive
0.9,0.55,-0.09999999999999998,-0.35,0.7482949549720432,0.7676162430747759,0.829489809958785,0.06187356688400902,0.26,positive
0.9,0.6000000000000001,-0.09999999999999998,-0.2999999999999999,0.7482949549720432,0.7676162430747759,0.8168282159288706,0.04921197285409462,0.21,positive
0.9,0.65,-0.09999999999999998,-0.25,0.7482949549720432,0.7676162430747759,0.8045473514509561,0.03693110837618019,0.16,positive
0.9,0.7000000000000001,-0.09999999999999998,-0.2,0.7482949549720432,0.7676162430747759,0.7926302982878348,0.02501405521305888,0.11,positive
0.9,0.75,-0.09999999999999998,-0.15,0.7482949549720432,0.7676162430747759,0.7810611259515815,0.01344488287680556,0.06000000000000005,positive
0.9,0.8,-0.09999999999999998,-0.09999999999999998,0.7482949549720432,0.7676162430747759,0.7698248206549994,0.002208577580223414,0.01000000000000001,positive
0.9,0.8500000000000001,-0.09999999999999998,-0.04999999999999993,0.7482949549720432,0.7676162430747759,0.7589072203087012,-0.00870902276607477,-0.04000000000000004,negative
0.9,0.9,-0.09999999999999998,0,0.7482949549720432,0.7676162430747759,0.7482949549720432,-0.0193212881027327,-0.08999999999999997,negative
0.9,0.9500000000000001,-0.09999999999999998,0.05000000000000004,0.7482949549720432,0.7676162430747759,0.7379753922314246,-0.02964085084335133,-0.14,negative
0.9,1,-0.09999999999999998,0.09999999999999998,0.7482949549720432,0.7676162430747759,0.7279365870367561,-0.03967965603801982,-0.1899999999999999,negative
0.9500000000000001,0.05,-0.04999999999999993,-0.85,0.7482949549720432,0.7676162430747759,0.9826042113184872,0.2149879682437112,0.805,positive
0.9500000000000001,0.1,-0.04999999999999993,-0.8,0.7482949549720432,0.7676162430747759,0.9658033011831969,0.198187058108421,0.7550000000000001,positive
0.9500000000000001,0.15,-0.04999999999999993,-0.75,0.7482949549720432,0.7676162430747759,0.94956726824398,0.181951025169204,0.7050000000000001,positive
0.9500000000000001,0.2,-0.04999999999999993,-0.7,0.7482949549720432,0.7676162430747759,0.9338680951971194,0.1662518521223435,0.655,positive
0.9500000000000001,0.25,-0.04999999999999993,-0.65,0.7482949549720432,0.7676162430747759,0.9186795874418558,0.1510633443670799,0.6050000000000001,positive
0.9500000000000001,0.3,-0.04999999999999993,-0.6,0.7482949549720432,0.7676162430747759,0.9039772272295608,0.1363609841547848,0.555,positive
0.9500000000000001,0.35,-0.04999999999999993,-0.55,0.7482949549720432,0.7676162430747759,0.8897380415973085,0.1221217985225326,0.5050000000000001,positive
0.9500000000000001,0.4,-0.04999999999999993,-0.5,0.7482949549720432,0.7676162430747759,0.87594048258952,0.108324239514744,0.4550000000000001,positive
0.9500000000000001,0.45,-0.04999999999999993,-0.45,0.7482949549720432,0.7676162430747759,0.8625643184541547,0.09494807537937877,0.4050000000000001,positive
0.9500000000000001,0.5,-0.04999999999999993,-0.4,0.7482949549720432,0.7676162430747759,0.849590534657975,0.08197429158319902,0.3550000000000001,positive
0.9500000000000001,0.55,-0.04999999999999993,-0.35,0.7482949549720432,0.7676162430747759,0.8370012437023864,0.06938500062761044,0.305,positive
0.9500000000000001,0.6000000000000001,-0.04999999999999993,-0.2999999999999999,0.7482949549720432,0.7676162430747759,0.8247796028403306,0.05716335976555464,0.255,positive
0.9500000000000001,0.65,-0.04999999999999993,-0.25,0.7482949549720432,0.7676162430747759,0.8129097388982708,0.04529349582349484,0.2050000000000001,positive
0.9500000000000001,0.7000000000000001,-0.04999999999999993,-0.2,0.7482949549720432,0.7676162430747759,0.8013766794976513,0.03376043642287541,0.155,positive
0.9500000000000001,0.75,-0.04999999999999993,-0.15,0.7482949549720432,0.7676162430747759,0.7901662900491806,0.02255004697440466,0.1050000000000001,positive
0.9500000000000001,0.8,-0.04999999999999993,-0.09999999999999998,0.7482949549720432,0.7676162430747759,0.7792652159624456,0.01164897288766964,0.05500000000000005,positive
0.9500000000000001,0.8500000000000001,-0.04999999999999993,-0.04999999999999993,0.7482949549720432,0.7676162430747759,0.7686608295740607,0.001044586499284739,0.005000000000000004,positive
0.9500000000000001,0.9,-0.04999999999999993,0,0.7482949549720432,0.7676162430747759,0.7583411813509109,-0.009275061723865052,-0.04499999999999993,negative
0.9500000000000001,0.9500000000000001,-0.04999999999999993,0.05000000000000004,0.7482949549720432,0.7676162430747759,0.7482949549720432,-0.0193212881027327,-0.09499999999999997,negative
0.9500000000000001,1,-0.04999999999999993,0.09999999999999998,0.7482949549720432,0.7676162430747759,0.7385114259342308,-0.02910481714054514,-0.1449999999999999,negative
1,0.05,0,-0.85,0.7482949549720432,0.7676162430747759,0.9834596140996712,0.2158433710248953,0.85,positive
1,0.1,0,-0.8,0.7482949549720432,0.7676162430747759,0.9674574938098907,0.1998412507351147,0.8,positive
1,0.15,0,-0.75,0.7482949549720432,0.7676162430747759,0.9519677850411477,0.1843515419663717,0.75,positive
1,0.2,0,-0.7,0.7482949549720432,0.7676162430747759,0.9369662633837998,0.1693500203090239,0.7,positive
1,0.25,0,-0.65,0.7482949549720432,0.7676162430747759,0.922430207694145,0.154813964619369,0.65,positive
1,0.3,0,-0.6,0.7482949549720432,0.7676162430747759,0.9083382852678088,0.1407220421930329,0.6,positive
1,0.35,0,-0.55,0.7482949549720432,0.7676162430747759,0.8946704473799648,0.1270542043051889,0.55,positive
1,0.4,0,-0.5,0.7482949549720432,0.7676162430747759,0.8814078341166363,0.1137915910418603,0.5,positive
1,0.45,0,-0.45,0.7482949549720432,0.7676162430747759,0.8685326875470484,0.1009164444722724,0.45,positive
1,0.5,0,-0.4,0.7482949549720432,0.7676162430747759,0.8560282723964151,0.08841202932163916,0.4,positive
1,0.55,0,-0.35,0.7482949549720432,0.7676162430747759,0.8438788034739954,0.07626256039921941,0.35,positive
1,0.6000000000000001,0,-0.2999999999999999,0.7482949549720432,0.7676162430747759,0.8320693791946752,0.06445313611989922,0.2999999999999999,positive
1,0.65,0,-0.25,0.7482949549720432,0.7676162430747759,0.820585920605394,0.0529696775306181,0.25,positive
1,0.7000000000000001,0,-0.2,0.7482949549720432,0.7676162430747759,0.8094151153918474,0.04179887231707147,0.2,positive
1,0.75,0,-0.15,0.7482949549720432,0.7676162430747759,0.7985443663972537,0.03092812332247774,0.15,positive
1,0.8,0,-0.09999999999999998,0.7482949549720432,0.7676162430747759,0.7879617442346197,0.02034550115984379,0.09999999999999998,positive
1,0.8500000000000001,0,-0.04999999999999993,0.7482949549720432,0.7676162430747759,0.7776559436177269,0.010039700542951,0.04999999999999993,positive
1,0.9,0,0,0.7482949549720432,0.7676162430747759,0.7676162430747759,0,0,zero
1,0.9500000000000001,0,0.05000000000000004,0.7482949549720432,0.7676162430747759,0.7578324677428868,-0.009783775331889122,-0.05000000000000004,negative
1,1,0,0.09999999999999998,0.7482949549720432,0.7676162430747759,0.7482949549720432,-0.0193212881027327,-0.09999999999999998,negative
