calls_per_instance_K,icc_rho,design_effect,naive_to_correct_se_ratio,nominal_alpha,normal_approx_actual_alpha_if_calls_treated_independent,alpha_inflation_ratio,omi_K6_scale_marker
17,0.4,7.4,0.3676073110469039,0.05,0.4712189907035689,9.424379814071377,False
17,0.45,8.2,0.34921514788478913,0.05,0.4936916122717512,9.873832245435024,False
17,0.5,9.0,0.3333333333333333,0.05,0.5135491452916947,10.270982905833893,False
17,0.55,9.8,0.31943828249996997,0.05,0.5312575316305641,10.625150632611282,False
17,0.6000000000000001,10.600000000000001,0.30714755841697555,0.05,0.5471753672242725,10.94350734448545,False
17,0.65,11.4,0.29617443887954614,0.05,0.5615833969341202,11.231667938682403,False
17,0.7000000000000001,12.200000000000001,0.2862991671569341,0.05,0.5747047897799347,11.494095795598692,False
17,0.75,13.0,0.2773500981126146,0.05,0.5867193729535258,11.734387459070517,False
17,0.8,13.8,0.26919095102908275,0.05,0.5977738211536623,11.955476423073245,False
17,0.8500000000000001,14.600000000000001,0.2617119612951068,0.05,0.6079890818161391,12.159781636322782,False
17,0.9,15.4,0.25482359571881275,0.05,0.6174658748552821,12.349317497105643,False
18,0.0,1.0,1.0,0.05,0.050000000000000044,1.0000000000000009,False
18,0.05,1.85,0.7352146220938078,0.05,0.14958632696095764,2.9917265392191528,False
18,0.1,2.7,0.6085806194501845,0.05,0.23294923950925384,4.658984790185077,False
18,0.15000000000000002,3.5500000000000003,0.5307448924342753,0.05,0.29822800599192667,5.964560119838533,False
18,0.2,4.4,0.4767312946227961,0.05,0.3501098867816541,7.002197735633082,False
18,0.25,5.25,0.4364357804719848,0.05,0.39233062283713904,7.846612456742781,False
18,0.30000000000000004,6.1000000000000005,0.404888165089458,0.05,0.4274480035695669,8.548960071391338,False
18,0.35000000000000003,6.95,0.3793216209054408,0.05,0.45720521793440794,9.144104358688159,False
18,0.4,7.800000000000001,0.3580574370197164,0.05,0.48281657228151786,9.656331445630357,False
18,0.45,8.65,0.34001020045902297,0.05,0.5051505119357798,10.103010238715594,False
18,0.5,9.5,0.3244428422615251,0.05,0.5248440236503682,10.496880473007364,False
18,0.55,10.350000000000001,0.3108349360801046,0.05,0.5423751261678986,10.847502523357972,False
18,0.6000000000000001,11.200000000000001,0.2988071523335984,0.05,0.5581098959293835,11.16219791858767,False
18,0.65,12.05,0.2880756009578387,0.05,0.5723337536310886,11.446675072621773,False
18,0.7000000000000001,12.9,0.2784230231948523,0.05,0.5852727921225227,11.705455842450453,False
18,0.75,13.75,0.26967994498529685,0.05,0.5971086471865004,11.942172943730007,False
18,0.8,14.600000000000001,0.2617119612951068,0.05,0.6079890818161391,12.159781636322782,False
18,0.8500000000000001,15.450000000000001,0.25441092565739215,0.05,0.6180356616947777,12.360713233895554,False
18,0.9,16.3,0.24768870230903497,0.05,0.6273494164125433,12.546988328250865,False
19,0.0,1.0,1.0,0.05,0.050000000000000044,1.0000000000000009,False
19,0.05,1.9,0.7254762501100117,0.05,0.15505315737066638,3.1010631474133277,False
19,0.1,2.8,0.5976143046671968,0.05,0.2414772013572022,4.829544027144044,False
19,0.15000000000000002,3.7,0.5198752449100363,0.05,0.3082329922091591,6.164659844183182,False
19,0.2,4.6,0.4662524041201569,0.05,0.36080201798720424,7.216040359744085,False
19,0.25,5.5,0.42640143271122083,0.05,0.40330599763974706,8.06611995279494,False
19,0.30000000000000004,6.4,0.3952847075210474,0.05,0.43849106958146633,8.769821391629327,False
19,0.35000000000000003,7.300000000000001,0.3701166050988026,0.05,0.4681973410539797,9.363946821079594,False
19,0.4,8.2,0.34921514788478913,0.05,0.4936916122717512,9.873832245435024,False
19,0.45,9.1,0.33149677206589795,0.05,0.5158719821637692,10.317439643275383,False
19,0.5,10.0,0.31622776601683794,0.05,0.5353927396673628,10.707854793347256,False
19,0.55,10.9,0.3028912664076913,0.05,0.552742235482635,11.0548447096527,False
19,0.6000000000000001,11.8,0.291111254869791,0.05,0.5682928033861911,11.365856067723822,False
19,0.65,12.700000000000001,0.28060676663315687,0.05,0.5823336700145265,11.64667340029053,False
19,0.7000000000000001,13.600000000000001,0.2711630722733202,0.05,0.5950932250278103,11.901864500556204,False
19,0.75,14.5,0.2626128657194451,0.05,0.6067544553325463,12.135089106650927,False
19,0.8,15.4,0.25482359571881275,0.05,0.6174658748552821,12.349317497105643,False
19,0.8500000000000001,16.3,0.24768870230903497,0.05,0.6273494164125433,12.546988328250865,False
19,0.9,17.2,0.24112141108520607,0.05,0.6365062308679843,12.730124617359685,False
20,0.0,1.0,1.0,0.05,0.050000000000000044,1.0000000000000009,False
20,0.05,1.9500000000000002,0.7161148740394327,0.05,0.16045010349587852,3.2090020699175703,False
20,0.1,2.9000000000000004,0.5872202195147035,0.05,0.24976083662950455,4.995216732590091,False
20,0.15000000000000002,3.8500000000000005,0.5096471914376255,0.05,0.317847913157161,6.35695826314322,False
20,0.2,4.800000000000001,0.4564354645876384,0.05,0.3710025176842753,7.420050353685506,False
20,0.25,5.75,0.41702882811414954,0.05,0.41372187997287657,8.274437599457531,False
20,0.30000000000000004,6.700000000000001,0.38633370464312783,0.05,0.44892996209841396,8.97859924196828,False
20,0.35000000000000003,7.65,0.36155076303109357,0.05,0.4785563030112683,9.571126060225366,False
20,0.4,8.600000000000001,0.34099716973523675,0.05,0.5039151998712146,10.07830399742429,False
20,0.45,9.55,0.3235924008452868,0.05,0.5259310898434753,10.518621796869505,False
20,0.5,10.5,0.3086066999241838,0.05,0.5452733404218546,10.905466808437092,False
20,0.55,11.450000000000001,0.29552706228277087,0.05,0.5624391192519473,11.248782385038947,False
20,0.6000000000000001,12.400000000000002,0.28398091712353235,0.05,0.5778059681368228,11.556119362736457,False
20,0.65,13.35,0.2736902757519867,0.05,0.5916661814966369,11.833323629932737,False
20,0.7000000000000001,14.3,0.2644429426739725,0.05,0.604249919155945,12.084998383118899,False
20,0.75,15.25,0.25607375986579195,0.05,0.6157411386932439,12.314822773864877,False
20,0.8,16.200000000000003,0.2484519974999766,0.05,0.6262888271505527,12.525776543011053,False
20,0.8500000000000001,17.150000000000002,0.24147264420814754,0.05,0.6360150797478468,12.720301594956934,False
20,0.9,18.1,0.23505024736113422,0.05,0.645021016619375,12.900420332387501,False
