treatment_sensitivity,treatment_false_positive_probability,control_sensitivity,control_false_positive_probability,worker_control_accuracy,worker_treatment_accuracy,worker_effect,measured_control_accuracy,measured_treatment_accuracy,measured_effect,distortion,zero_boundary_residual_m1_minus_m0,sign_reversed_relative_to_worker
0.30000000000000004,0.8500000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.41259890708846814,-0.3107983505852526,-0.3577781099978127,-0.3107983505852526,True
0.30000000000000004,0.9,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4228351713692379,-0.30056208630448283,-0.3475418457170429,-0.30056208630448283,True
0.30000000000000004,0.9500000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4330714356500077,-0.29032582202371304,-0.3373055814362731,-0.29032582202371304,True
0.30000000000000004,1.0,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.44330769993077757,-0.2800895577429432,-0.32706931715550325,-0.2800895577429432,True
0.35000000000000003,0.0,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.2783461500346113,-0.4450511076391095,-0.49203086705166954,-0.4450511076391095,True
0.35000000000000003,0.05,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.2885824143153811,-0.43481484335833964,-0.4817946027708997,-0.43481484335833964,True
0.35000000000000003,0.1,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.2988186785961509,-0.42457857907756985,-0.4715583384901299,-0.42457857907756985,True
0.35000000000000003,0.15000000000000002,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.30905494287692076,-0.4143423147968,-0.46132207420936006,-0.4143423147968,True
0.35000000000000003,0.2,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.31929120715769055,-0.4041060505160302,-0.45108580992859026,-0.4041060505160302,True
0.35000000000000003,0.25,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.3295274714384604,-0.39386978623526037,-0.4408495456478204,-0.39386978623526037,True
0.35000000000000003,0.30000000000000004,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.33976373571923024,-0.3836335219544905,-0.43061328136705057,-0.3836335219544905,True
0.35000000000000003,0.35000000000000003,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.35000000000000003,-0.37339725767372073,-0.4203770170862808,-0.37339725767372073,True
0.35000000000000003,0.4,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.3602362642807699,-0.3631609933929509,-0.41014075280551093,-0.3631609933929509,True
0.35000000000000003,0.45,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.37047252856153967,-0.3529247291121811,-0.39990448852474114,-0.3529247291121811,True
0.35000000000000003,0.5,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.3807087928423095,-0.34268846483141124,-0.3896682242439713,-0.34268846483141124,True
0.35000000000000003,0.55,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.39094505712307936,-0.3324522005506414,-0.37943195996320145,-0.3324522005506414,True
0.35000000000000003,0.6000000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4011813214038492,-0.32221593626987155,-0.3691956956824316,-0.32221593626987155,True
0.35000000000000003,0.65,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.411417585684619,-0.31197967198910176,-0.3589594314016618,-0.31197967198910176,True
0.35000000000000003,0.7000000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4216538499653888,-0.30174340770833197,-0.348723167120892,-0.30174340770833197,True
0.35000000000000003,0.75,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.43189011424615864,-0.2915071434275621,-0.3384869028401222,-0.2915071434275621,True
0.35000000000000003,0.8,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4421263785269285,-0.2812708791467923,-0.3282506385593523,-0.2812708791467923,True
0.35000000000000003,0.8500000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.45236264280769833,-0.2710346148660224,-0.3180143742785825,-0.2710346148660224,True
0.35000000000000003,0.9,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4625989070884681,-0.26079835058525264,-0.3077781099978127,-0.26079835058525264,True
0.35000000000000003,0.9500000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4728351713692379,-0.25056208630448285,-0.2975418457170429,-0.25056208630448285,True
0.35000000000000003,1.0,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.48307143565000776,-0.240325822023713,-0.28730558143627305,-0.240325822023713,True
0.4,0.0,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.3181098857538414,-0.40528737191987935,-0.4522671313324394,-0.40528737191987935,True
0.4,0.05,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.32834615003461126,-0.3950511076391095,-0.44203086705166955,-0.3950511076391095,True
0.4,0.1,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.33858241431538105,-0.3848148433583397,-0.43179460277089976,-0.3848148433583397,True
0.4,0.15000000000000002,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.3488186785961509,-0.37457857907756986,-0.4215583384901299,-0.37457857907756986,True
0.4,0.2,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.35905494287692075,-0.3643423147968,-0.41132207420936007,-0.3643423147968,True
0.4,0.25,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.36929120715769054,-0.3541060505160302,-0.4010858099285903,-0.3541060505160302,True
0.4,0.30000000000000004,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.3795274714384604,-0.3438697862352604,-0.39084954564782043,-0.3438697862352604,True
0.4,0.35000000000000003,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.3897637357192302,-0.3336335219544906,-0.38061328136705064,-0.3336335219544906,True
0.4,0.4,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4,-0.32339725767372074,-0.3703770170862808,-0.32339725767372074,True
0.4,0.45,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.41023626428076987,-0.3131609933929509,-0.36014075280551094,-0.3131609933929509,True
0.4,0.5,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.42047252856153966,-0.3029247291121811,-0.34990448852474115,-0.3029247291121811,True
0.4,0.55,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4307087928423095,-0.29268846483141125,-0.3396682242439713,-0.29268846483141125,True
0.4,0.6000000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4409450571230793,-0.28245220055064146,-0.3294319599632015,-0.28245220055064146,True
0.4,0.65,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.45118132140384914,-0.2722159362698716,-0.31919569568243167,-0.2722159362698716,True
0.4,0.7000000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.461417585684619,-0.26197967198910177,-0.3089594314016618,-0.26197967198910177,True
0.4,0.75,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4716538499653888,-0.251743407708332,-0.29872316712089203,-0.251743407708332,True
0.4,0.8,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.48189011424615863,-0.24150714342756213,-0.2884869028401222,-0.24150714342756213,True
0.4,0.8500000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4921263785269284,-0.23127087914679234,-0.2782506385593524,-0.23127087914679234,True
0.4,0.9,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5023626428076983,-0.2210346148660225,-0.26801437427858255,-0.2210346148660225,True
0.4,0.9500000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5125989070884681,-0.21079835058525265,-0.2577781099978127,-0.21079835058525265,True
0.4,1.0,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5228351713692378,-0.2005620863044829,-0.24754184571704296,-0.2005620863044829,True
0.45,0.0,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.3578736214730716,-0.36552363620064915,-0.4125033956132092,-0.36552363620064915,True
0.45,0.05,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.36810988575384146,-0.3552873719198793,-0.40226713133243935,-0.3552873719198793,True
0.45,0.1,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.37834615003461125,-0.3450511076391095,-0.39203086705166956,-0.3450511076391095,True
0.45,0.15000000000000002,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.3885824143153811,-0.33481484335833966,-0.3817946027708997,-0.33481484335833966,True
0.45,0.2,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.39881867859615094,-0.3245785790775698,-0.37155833849012987,-0.3245785790775698,True
0.45,0.25,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.40905494287692074,-0.3143423147968,-0.3613220742093601,-0.3143423147968,True
0.45,0.30000000000000004,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4192912071576906,-0.3041060505160302,-0.35108580992859023,-0.3041060505160302,True
0.45,0.35000000000000003,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4295274714384604,-0.2938697862352604,-0.34084954564782044,-0.2938697862352604,True
0.45,0.4,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4397637357192302,-0.28363352195449054,-0.3306132813670506,-0.28363352195449054,True
0.45,0.45,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.45000000000000007,-0.2733972576737207,-0.32037701708628075,-0.2733972576737207,True
0.45,0.5,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.46023626428076986,-0.2631609933929509,-0.31014075280551096,-0.2631609933929509,True
0.45,0.55,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4704725285615397,-0.25292472911218106,-0.2999044885247411,-0.25292472911218106,True
0.45,0.6000000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4807087928423095,-0.24268846483141127,-0.2896682242439713,-0.24268846483141127,True
0.45,0.65,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.49094505712307934,-0.23245220055064142,-0.27943195996320147,-0.23245220055064142,True
0.45,0.7000000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5011813214038492,-0.22221593626987157,-0.2691956956824316,-0.22221593626987157,True
0.45,0.75,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.511417585684619,-0.21197967198910173,-0.2589594314016618,-0.21197967198910173,True
0.45,0.8,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5216538499653889,-0.20174340770833188,-0.24872316712089193,-0.20174340770833188,True
0.45,0.8500000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5318901142461586,-0.19150714342756214,-0.2384869028401222,-0.19150714342756214,True
0.45,0.9,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5421263785269285,-0.1812708791467923,-0.22825063855935235,-0.1812708791467923,True
0.45,0.9500000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5523626428076983,-0.17103461486602245,-0.2180143742785825,-0.17103461486602245,True
0.45,1.0,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.562598907088468,-0.16079835058525271,-0.20777810999781277,-0.16079835058525271,True
0.5,0.0,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.39763735719230175,-0.325759900481419,-0.37273965989397906,-0.325759900481419,True
0.5,0.05,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4078736214730716,-0.31552363620064916,-0.3625033956132092,-0.31552363620064916,True
0.5,0.1,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4181098857538414,-0.30528737191987937,-0.3522671313324394,-0.30528737191987937,True
0.5,0.15000000000000002,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.42834615003461124,-0.2950511076391095,-0.3420308670516696,-0.2950511076391095,True
0.5,0.2,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.43858241431538103,-0.28481484335833973,-0.3317946027708998,-0.28481484335833973,True
0.5,0.25,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4488186785961509,-0.2745785790775699,-0.32155833849012994,-0.2745785790775699,True
0.5,0.30000000000000004,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4590549428769207,-0.26434231479680004,-0.3113220742093601,-0.26434231479680004,True
0.5,0.35000000000000003,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4692912071576905,-0.25410605051603025,-0.3010858099285903,-0.25410605051603025,True
0.5,0.4,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.47952747143846036,-0.2438697862352604,-0.29084954564782045,-0.2438697862352604,True
0.5,0.45,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.48976373571923015,-0.2336335219544906,-0.28061328136705066,-0.2336335219544906,True
0.5,0.5,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5,-0.22339725767372076,-0.2703770170862808,-0.22339725767372076,True
0.5,0.55,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5102362642807698,-0.21316099339295091,-0.26014075280551097,-0.21316099339295091,True
0.5,0.6000000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5204725285615397,-0.20292472911218107,-0.24990448852474112,-0.20292472911218107,True
0.5,0.65,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5307087928423095,-0.19268846483141122,-0.23966822424397127,-0.19268846483141122,True
0.5,0.7000000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5409450571230793,-0.18245220055064149,-0.22943195996320154,-0.18245220055064149,True
0.5,0.75,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5511813214038491,-0.17221593626987164,-0.2191956956824317,-0.17221593626987164,True
0.5,0.8,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.561417585684619,-0.1619796719891018,-0.20895943140166184,-0.1619796719891018,True
0.5,0.8500000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5716538499653888,-0.15174340770833195,-0.198723167120892,-0.15174340770833195,True
0.5,0.9,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5818901142461586,-0.1415071434275622,-0.18848690284012226,-0.1415071434275622,True
0.5,0.9500000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5921263785269284,-0.13127087914679236,-0.17825063855935241,-0.13127087914679236,True
0.5,1.0,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.6023626428076982,-0.12103461486602252,-0.16801437427858257,-0.12103461486602252,True
0.55,0.0,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.43740109291153195,-0.2859961647621888,-0.33297592417474886,-0.2859961647621888,True
0.55,0.05,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4476373571923018,-0.27575990048141896,-0.322739659893979,-0.27575990048141896,True
0.55,0.1,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4578736214730716,-0.26552363620064917,-0.3125033956132092,-0.26552363620064917,True
0.55,0.15000000000000002,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.46810988575384144,-0.2552873719198793,-0.3022671313324394,-0.2552873719198793,True
0.55,0.2,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.47834615003461123,-0.24505110763910953,-0.2920308670516696,-0.24505110763910953,True
0.55,0.25,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4885824143153811,-0.2348148433583397,-0.28179460277089974,-0.2348148433583397,True
0.55,0.30000000000000004,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4988186785961509,-0.22457857907756984,-0.2715583384901299,-0.22457857907756984,True
0.55,0.35000000000000003,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5090549428769208,-0.2143423147968,-0.26132207420936004,-0.2143423147968,True
0.55,0.4,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5192912071576905,-0.20410605051603026,-0.2510858099285903,-0.20410605051603026,True
0.55,0.45,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5295274714384604,-0.1938697862352604,-0.24084954564782046,-0.1938697862352604,True
0.55,0.5,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5397637357192302,-0.18363352195449056,-0.23061328136705062,-0.18363352195449056,True
0.55,0.55,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.55,-0.17339725767372072,-0.22037701708628077,-0.17339725767372072,True
0.55,0.6000000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5602362642807699,-0.16316099339295087,-0.21014075280551092,-0.16316099339295087,True
0.55,0.65,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5704725285615397,-0.15292472911218102,-0.19990448852474108,-0.15292472911218102,True
0.55,0.7000000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5807087928423095,-0.1426884648314113,-0.18966822424397134,-0.1426884648314113,True
0.55,0.75,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5909450571230793,-0.13245220055064144,-0.1794319599632015,-0.13245220055064144,True
0.55,0.8,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.6011813214038492,-0.1222159362698716,-0.16919569568243165,-0.1222159362698716,True
0.55,0.8500000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.611417585684619,-0.11197967198910175,-0.1589594314016618,-0.11197967198910175,True
0.55,0.9,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.6216538499653887,-0.10174340770833201,-0.14872316712089206,-0.10174340770833201,True
0.55,0.9500000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.6318901142461586,-0.09150714342756217,-0.13848690284012222,-0.09150714342756217,True
0.55,1.0,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.6421263785269284,-0.08127087914679232,-0.12825063855935237,-0.08127087914679232,True
0.6000000000000001,0.0,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.47716482863076215,-0.2462324290429586,-0.29321218845551866,-0.2462324290429586,True
0.6000000000000001,0.05,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.487401092911532,-0.23599616476218876,-0.2829759241747488,-0.23599616476218876,True
0.6000000000000001,0.1,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.4976373571923018,-0.22575990048141897,-0.272739659893979,-0.22575990048141897,True
0.6000000000000001,0.15000000000000002,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5078736214730716,-0.21552363620064918,-0.26250339561320923,-0.21552363620064918,True
0.6000000000000001,0.2,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5181098857538414,-0.20528737191987934,-0.2522671313324394,-0.20528737191987934,True
0.6000000000000001,0.25,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5283461500346113,-0.1950511076391095,-0.24203086705166954,-0.1950511076391095,True
0.6000000000000001,0.30000000000000004,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5385824143153811,-0.18481484335833964,-0.2317946027708997,-0.18481484335833964,True
0.6000000000000001,0.35000000000000003,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.548818678596151,-0.1745785790775698,-0.22155833849012985,-0.1745785790775698,True
0.6000000000000001,0.4,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5590549428769207,-0.16434231479680006,-0.2113220742093601,-0.16434231479680006,True
0.6000000000000001,0.45,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5692912071576905,-0.1541060505160302,-0.20108580992859026,-0.1541060505160302,True
0.6000000000000001,0.5,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5795274714384604,-0.14386978623526037,-0.19084954564782042,-0.14386978623526037,True
0.6000000000000001,0.55,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5897637357192302,-0.13363352195449052,-0.18061328136705057,-0.13363352195449052,True
0.6000000000000001,0.6000000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.6000000000000001,-0.12339725767372067,-0.17037701708628072,-0.12339725767372067,True
0.6000000000000001,0.65,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.6102362642807699,-0.11316099339295083,-0.16014075280551088,-0.11316099339295083,True
0.6000000000000001,0.7000000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.6204725285615397,-0.10292472911218109,-0.14990448852474114,-0.10292472911218109,True
0.6000000000000001,0.75,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.6307087928423095,-0.09268846483141124,-0.1396682242439713,-0.09268846483141124,True
0.6000000000000001,0.8,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.6409450571230794,-0.0824522005506414,-0.12943195996320145,-0.0824522005506414,True
0.6000000000000001,0.8500000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.6511813214038492,-0.07221593626987155,-0.1191956956824316,-0.07221593626987155,True
0.6000000000000001,0.9,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.661417585684619,-0.061979671989101814,-0.10895943140166187,-0.061979671989101814,True
0.6000000000000001,0.9500000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.6716538499653888,-0.05174340770833197,-0.09872316712089202,-0.05174340770833197,True
0.6000000000000001,1.0,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.6818901142461586,-0.04150714342756212,-0.08848690284012217,-0.04150714342756212,True
0.65,0.0,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5169285643499923,-0.20646869332372841,-0.25344845273628847,-0.20646869332372841,True
0.65,0.05,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5271648286307622,-0.19623242904295857,-0.24321218845551862,-0.19623242904295857,True
0.65,0.1,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.537401092911532,-0.18599616476218872,-0.23297592417474877,-0.18599616476218872,True
0.65,0.15000000000000002,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5476373571923018,-0.17575990048141898,-0.22273965989397904,-0.17575990048141898,True
0.65,0.2,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5578736214730716,-0.16552363620064914,-0.2125033956132092,-0.16552363620064914,True
0.65,0.25,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5681098857538415,-0.1552873719198793,-0.20226713133243934,-0.1552873719198793,True
0.65,0.30000000000000004,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5783461500346113,-0.14505110763910944,-0.1920308670516695,-0.14505110763910944,True
0.65,0.35000000000000003,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5885824143153812,-0.1348148433583396,-0.18179460277089965,-0.1348148433583396,True
0.65,0.4,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.5988186785961509,-0.12457857907756986,-0.1715583384901299,-0.12457857907756986,True
0.65,0.45,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.6090549428769207,-0.11434231479680002,-0.16132207420936007,-0.11434231479680002,True
0.65,0.5,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.6192912071576906,-0.10410605051603017,-0.15108580992859022,-0.10410605051603017,True
0.65,0.55,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.6295274714384604,-0.09386978623526032,-0.14084954564782037,-0.09386978623526032,True
0.65,0.6000000000000001,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.6397637357192303,-0.08363352195449048,-0.13061328136705053,-0.08363352195449048,True
0.65,0.65,0.96,0.02,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.7233972576737208,0.6500000000000001,-0.07339725767372063,-0.12037701708628068,-0.07339725767372063,True
