treatment_correct_extraction_retention,treatment_incorrect_extraction_retention,control_correct_extraction_retention,control_incorrect_extraction_retention,latent_accuracy_both_arms,complete_case_control_accuracy,complete_case_treatment_accuracy,complete_case_apparent_effect,boundary_margin_correct_minus_incorrect_retention,sign
0.55,0.35000000000000003,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8236862193063776,0.07539126433433418,0.2,positive
0.55,0.4,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8034491956938028,0.05515424072175934,0.15000000000000002,positive
0.55,0.45,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7841827274679463,0.0358877724959028,0.10000000000000003,positive
0.55,0.5,1.0,1.0,0.7482949549720435,0.7482949549720435,0.765818628831431,0.01752367385938758,0.050000000000000044,positive
0.55,0.55,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7482949549720435,0.0,0.0,zero
0.55,0.6000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.731555303996331,-0.016739650975712506,-0.050000000000000044,negative
0.55,0.6500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.715548210509156,-0.0327467444628875,-0.10000000000000009,negative
0.55,0.7000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7002266171026958,-0.04806833786934761,-0.15000000000000002,negative
0.55,0.7500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.6855474123221037,-0.06274754264993976,-0.20000000000000007,negative
0.55,0.8,1.0,1.0,0.7482949549720435,0.7482949549720435,0.6714710255530446,-0.07682392941899885,-0.25,negative
0.55,0.8500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.6579610708142554,-0.09033388415778809,-0.30000000000000004,negative
0.55,0.9000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.6449840327032136,-0.10331092226882987,-0.3500000000000001,negative
0.55,0.9500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.6325089887877473,-0.11578596618429615,-0.4,negative
0.55,1.0,1.0,1.0,0.7482949549720435,0.7482949549720435,0.6205073636027462,-0.1277875913692973,-0.44999999999999996,negative
0.6000000000000001,0.05,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9727333573604287,0.2244384023883852,0.55,positive
0.6000000000000001,0.1,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9469141866234273,0.19861923165138384,0.5000000000000001,positive
0.6000000000000001,0.15000000000000002,1.0,1.0,0.7482949549720435,0.7482949549720435,0.922430207694145,0.1741352527221015,0.45000000000000007,positive
0.6000000000000001,0.2,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8991804605051882,0.15088550553314473,0.4000000000000001,positive
0.6000000000000001,0.25,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8770739134899461,0.12877895851790266,0.3500000000000001,positive
0.6000000000000001,0.3,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8560282723964153,0.10773331742437187,0.3000000000000001,positive
0.6000000000000001,0.35000000000000003,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8359689565794634,0.0876740016074199,0.25000000000000006,positive
0.6000000000000001,0.4,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8168282159288708,0.06853326095682732,0.20000000000000007,positive
0.6000000000000001,0.45,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7985443663972539,0.050249411425210444,0.15000000000000008,positive
0.6000000000000001,0.5,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7810611259515817,0.03276617097953827,0.10000000000000009,positive
0.6000000000000001,0.55,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7643270358873867,0.01603208091534325,0.050000000000000044,positive
0.6000000000000001,0.6000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7482949549720435,0.0,0.0,zero
0.6000000000000001,0.6500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7329216159434592,-0.015373339028584287,-0.050000000000000044,negative
0.6000000000000001,0.7000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7181672355772797,-0.030127719394763774,-0.09999999999999998,negative
0.6000000000000001,0.7500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7039951709228909,-0.04429978404915258,-0.15000000000000002,negative
0.6000000000000001,0.8,1.0,1.0,0.7482949549720435,0.7482949549720435,0.6903716154540793,-0.057923339517964134,-0.19999999999999996,negative
0.6000000000000001,0.8500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.6772653298300642,-0.0710296251419793,-0.25,negative
0.6000000000000001,0.9000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.6646474027531903,-0.08364755221885312,-0.30000000000000004,negative
0.6000000000000001,0.9500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.6524910380700211,-0.09580391690202239,-0.35,negative
0.6000000000000001,1.0,1.0,1.0,0.7482949549720435,0.7482949549720435,0.6407713648162447,-0.10752359015579871,-0.3999999999999999,negative
0.6500000000000001,0.05,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9747778896966837,0.2264829347246402,0.6000000000000001,positive
0.6500000000000001,0.1,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9507967882279591,0.20250183325591564,0.5500000000000002,positive
0.6500000000000001,0.15000000000000002,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9279673023797002,0.1796723474076567,0.5000000000000001,positive
0.6500000000000001,0.2,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9062084232682825,0.1579134682962391,0.4500000000000001,positive
0.6500000000000001,0.25,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8854465658867324,0.13715161091468897,0.40000000000000013,positive
0.6500000000000001,0.3,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8656147377217168,0.11731978274967336,0.35000000000000014,positive
0.6500000000000001,0.35000000000000003,1.0,1.0,0.7482949549720435,0.7482949549720435,0.846651816648599,0.09835686167655555,0.3000000000000001,positive
0.6500000000000001,0.4,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8285019217062003,0.08020696673415684,0.2500000000000001,positive
0.6500000000000001,0.45,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8111138631061791,0.0628189081341356,0.20000000000000012,positive
0.6500000000000001,0.5,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7944406600758345,0.04614570510379101,0.15000000000000013,positive
0.6500000000000001,0.55,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7784391169702783,0.030144161998234886,0.10000000000000009,positive
0.6500000000000001,0.6000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7630694496005954,0.01477449462855196,0.050000000000000044,positive
0.6500000000000001,0.6500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7482949549720435,0.0,0.0,zero
0.6500000000000001,0.7000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.734081718660532,-0.014213236311511501,-0.04999999999999993,negative
0.6500000000000001,0.7500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7203983549163088,-0.027896600055734688,-0.09999999999999998,negative
0.6500000000000001,0.8,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7072157753027235,-0.041079179669319954,-0.1499999999999999,negative
0.6500000000000001,0.8500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.6945069822806064,-0.05378797269143709,-0.19999999999999996,negative
0.6500000000000001,0.9000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.6822468846557164,-0.06604807031632709,-0.25,negative
0.6500000000000001,0.9500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.670412132234488,-0.07788282273755542,-0.29999999999999993,negative
0.6500000000000001,1.0,1.0,1.0,0.7482949549720435,0.7482949549720435,0.6589809673954398,-0.08931398757660369,-0.34999999999999987,negative
0.7000000000000001,0.05,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9765371989071213,0.22824224393507786,0.65,positive
0.7000000000000001,0.1,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9541501634102879,0.20585520843824445,0.6000000000000001,positive
0.7000000000000001,0.15000000000000002,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9327665660944005,0.184471611122357,0.55,positive
0.7000000000000001,0.2,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9123204211816519,0.16402546620960845,0.5,positive
0.7000000000000001,0.25,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8927514043998354,0.1444564494277919,0.45000000000000007,positive
0.7000000000000001,0.3,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8740042585443467,0.12570930357230325,0.4000000000000001,positive
0.7000000000000001,0.35000000000000003,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8560282723964153,0.10773331742437187,0.35000000000000003,positive
0.7000000000000001,0.4,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8387768226491799,0.0904818676771364,0.30000000000000004,positive
0.7000000000000001,0.45,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8222069701286631,0.0739120151566196,0.25000000000000006,positive
0.7000000000000001,0.5,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8062791029470083,0.05798414797496487,0.20000000000000007,positive
0.7000000000000001,0.55,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7909566203446907,0.04266166537264726,0.15000000000000002,positive
0.7000000000000001,0.6000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7762056519098911,0.027910696937847645,0.09999999999999998,positive
0.7000000000000001,0.6500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.761994807641215,0.013699852669171508,0.04999999999999993,positive
0.7000000000000001,0.7000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7482949549720435,0.0,0.0,zero
0.7000000000000001,0.7500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.735079019423255,-0.013215935548788416,-0.050000000000000044,negative
0.7000000000000001,0.8,1.0,1.0,0.7482949549720435,0.7482949549720435,0.722321806013845,-0.025973148958198466,-0.09999999999999998,negative
0.7000000000000001,0.8500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7099998389507017,-0.038295116021341724,-0.15000000000000002,negative
0.7000000000000001,0.9000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.6980912174514071,-0.05020373752063634,-0.20000000000000007,negative
0.7000000000000001,0.9500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.6865754858371405,-0.061719469134903004,-0.25,negative
0.7000000000000001,1.0,1.0,1.0,0.7482949549720435,0.7482949549720435,0.6754335162746306,-0.0728614386974129,-0.29999999999999993,negative
0.7500000000000001,0.05,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9780670784616171,0.22977212348957365,0.7000000000000001,positive
0.7500000000000001,0.1,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9570756141110205,0.20878065913897703,0.6500000000000001,positive
0.7500000000000001,0.15000000000000002,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9369662633837998,0.1886713084117564,0.6000000000000001,positive
0.7500000000000001,0.2,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9176845676067089,0.16938961263466545,0.55,positive
0.7500000000000001,0.25,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8991804605051881,0.15088550553314461,0.5000000000000001,positive
0.7500000000000001,0.3,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8814078341166365,0.13311287914459302,0.4500000000000001,positive
0.7500000000000001,0.35000000000000003,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8643241551851832,0.11602920021313978,0.4000000000000001,positive
0.7500000000000001,0.4,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8478901253190682,0.0995951703470247,0.3500000000000001,positive
0.7500000000000001,0.45,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8320693791946753,0.08377442422263182,0.3000000000000001,positive
0.7500000000000001,0.5,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8168282159288708,0.06853326095682732,0.2500000000000001,positive
0.7500000000000001,0.55,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8021353594432943,0.053840404471250825,0.20000000000000007,positive
0.7500000000000001,0.6000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7879617442346198,0.039666789262576385,0.15000000000000002,positive
0.7500000000000001,0.6500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7742803234629091,0.025985368490865635,0.09999999999999998,positive
0.7500000000000001,0.7000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7610658966917798,0.012770941719736362,0.050000000000000044,positive
0.7500000000000001,0.7500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7482949549720435,0.0,0.0,zero
0.7500000000000001,0.8,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7359455412652244,-0.012349413706819079,-0.04999999999999993,negative
0.7500000000000001,0.8500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7239971244636135,-0.02429783050842993,-0.09999999999999998,negative
0.7500000000000001,0.9000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7124304854863189,-0.035864469485724526,-0.15000000000000002,negative
0.7500000000000001,0.9500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7012276141220596,-0.047067340849983874,-0.19999999999999996,negative
0.7500000000000001,1.0,1.0,1.0,0.7482949549720435,0.7482949549720435,0.6903716154540794,-0.05792333951796402,-0.2499999999999999,negative
0.8,0.05,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9794096606641972,0.23111470569215375,0.75,positive
0.8,0.1,1.0,1.0,0.7482949549720435,0.7482949549720435,0.959650138665426,0.21135518369338258,0.7000000000000001,positive
0.8,0.15000000000000002,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9406721433918472,0.19237718841980378,0.65,positive
0.8,0.2,1.0,1.0,0.7482949549720435,0.7482949549720435,0.922430207694145,0.1741352527221015,0.6000000000000001,positive
0.8,0.25,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9048823242066576,0.15658736923461414,0.55,positive
0.8,0.3,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8879896224043163,0.13969466743227288,0.5,positive
0.8,0.35000000000000003,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8717160811696428,0.12342112619759937,0.45,positive
0.8,0.4,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8560282723964152,0.10773331742437176,0.4,positive
0.8,0.45,1.0,1.0,0.7482949549720435,0.7482949549720435,0.840895131789272,0.09260017681722854,0.35000000000000003,positive
0.8,0.5,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8262877535522641,0.07799279858022068,0.30000000000000004,positive
0.8,0.55,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8121792061110944,0.06388425113905094,0.25,positive
0.8,0.6000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7985443663972539,0.050249411425210444,0.19999999999999996,positive
0.8,0.6500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7853597705487534,0.03706481557670993,0.1499999999999999,positive
0.8,0.7000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7726034791609125,0.024308524188869085,0.09999999999999998,positive
0.8,0.7500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7602549554593321,0.011960000487288625,0.04999999999999993,positive
0.8,0.8,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7482949549720433,-1.1102230246251565e-16,0.0,zero
0.8,0.8500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7367054254541511,-0.011589529517892383,-0.050000000000000044,negative
0.8,0.9000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7254694159703894,-0.02282553900165407,-0.10000000000000009,negative
0.8,0.9500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7145709941725664,-0.03372396079947704,-0.15000000000000002,negative
0.8,1.0,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7039951709228909,-0.04429978404915258,-0.19999999999999996,negative
0.8500000000000001,0.05,1.0,1.0,0.7482949549720435,0.7482949549720435,0.980597356683368,0.23230240171132455,0.8,positive
0.8500000000000001,0.1,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9619333078173989,0.21363835284535548,0.7500000000000001,positive
0.8500000000000001,0.15000000000000002,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9439664673458236,0.1956715123737801,0.7000000000000001,positive
0.8500000000000001,0.2,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9266584845284586,0.1783635295564151,0.6500000000000001,positive
0.8500000000000001,0.25,1.0,1.0,0.7482949549720435,0.7482949549720435,0.909973770683145,0.16167881571110154,0.6000000000000001,positive
0.8500000000000001,0.3,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8938792549260348,0.14558429995399136,0.55,positive
0.8500000000000001,0.35000000000000003,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8783441653824096,0.1300492104103661,0.5,positive
0.8500000000000001,0.4,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8633398328223223,0.11504487785027884,0.45000000000000007,positive
0.8500000000000001,0.45,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8488395140845949,0.10054455911255145,0.4000000000000001,positive
0.8500000000000001,0.5,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8348182330010965,0.08652327802905302,0.3500000000000001,positive
0.8500000000000001,0.55,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8212526368306764,0.07295768185863294,0.30000000000000004,positive
0.8500000000000001,0.6000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8081208664667634,0.05982591149471994,0.25,positive
0.8500000000000001,0.6500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7954024389012144,0.04710748392917097,0.19999999999999996,positive
0.8500000000000001,0.7000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7830781406150898,0.03478318564304639,0.15000000000000002,positive
0.8500000000000001,0.7500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.771129930729293,0.022834975757249576,0.09999999999999998,positive
0.8500000000000001,0.8,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7595408528883275,0.011245897916284053,0.050000000000000044,positive
0.8500000000000001,0.8500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7482949549720433,-1.1102230246251565e-16,0.0,zero
0.8500000000000001,0.9000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7373772158358927,-0.010917739136150795,-0.050000000000000044,negative
0.8500000000000001,0.9500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7267734783721852,-0.021521476599858258,-0.09999999999999998,negative
0.8500000000000001,1.0,1.0,1.0,0.7482949549720435,0.7482949549720435,0.71647038826508,-0.03182456670696343,-0.1499999999999999,negative
0.9000000000000001,0.05,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9816555073316214,0.23336055235957798,0.8500000000000001,positive
0.9000000000000001,0.1,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9639719313052693,0.2156769763332258,0.8000000000000002,positive
0.9000000000000001,0.15000000000000002,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9469141866234273,0.19861923165138384,0.7500000000000001,positive
0.9000000000000001,0.2,1.0,1.0,0.7482949549720435,0.7482949549720435,0.930449628184067,0.1821546732120235,0.7000000000000002,positive
0.9000000000000001,0.25,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9145478425606784,0.166252887588635,0.6500000000000001,positive
0.9000000000000001,0.3,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8991804605051883,0.15088550553314484,0.6000000000000001,positive
0.9000000000000001,0.35000000000000003,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8843209880418587,0.1360260330698152,0.55,positive
0.9000000000000001,0.4,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8699446540365423,0.12164969906449885,0.5000000000000001,positive
0.9000000000000001,0.45,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8560282723964152,0.10773331742437176,0.4500000000000001,positive
0.9000000000000001,0.5,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8425501172876917,0.09425516231564823,0.40000000000000013,positive
0.9000000000000001,0.55,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8294898099587851,0.08119485498674162,0.3500000000000001,positive
0.9000000000000001,0.6000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8168282159288707,0.06853326095682721,0.30000000000000004,positive
0.9000000000000001,0.6500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8045473514509562,0.05625239647891278,0.25,positive
0.9000000000000001,0.7000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.792630298287835,0.04433534331579159,0.20000000000000007,positive
0.9000000000000001,0.7500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7810611259515816,0.032766170979538156,0.15000000000000002,positive
0.9000000000000001,0.8,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7698248206549996,0.021529865682956117,0.10000000000000009,positive
0.9000000000000001,0.8500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7589072203087014,0.010612265336657933,0.050000000000000044,positive
0.9000000000000001,0.9000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7482949549720433,-1.1102230246251565e-16,0.0,zero
0.9000000000000001,0.9500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7379753922314248,-0.010319562740618626,-0.04999999999999993,negative
0.9000000000000001,1.0,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7279365870367563,-0.020358367935287114,-0.09999999999999987,negative
0.9500000000000001,0.05,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9826042113184872,0.23430925634644373,0.9,positive
0.9500000000000001,0.1,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9658033011831969,0.21750834621115345,0.8500000000000001,positive
0.9500000000000001,0.15000000000000002,1.0,1.0,0.7482949549720435,0.7482949549720435,0.94956726824398,0.2012723132719365,0.8,positive
0.9500000000000001,0.2,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9338680951971194,0.18557314022507598,0.75,positive
0.9500000000000001,0.25,1.0,1.0,0.7482949549720435,0.7482949549720435,0.918679587441856,0.1703846324698125,0.7000000000000001,positive
0.9500000000000001,0.3,1.0,1.0,0.7482949549720435,0.7482949549720435,0.903977227229561,0.15568227225751752,0.6500000000000001,positive
0.9500000000000001,0.35000000000000003,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8897380415973086,0.14144308662526517,0.6000000000000001,positive
0.9500000000000001,0.4,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8759404825895202,0.12764552761747672,0.55,positive
0.9500000000000001,0.45,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8625643184541549,0.11426936348211147,0.5,positive
0.9500000000000001,0.5,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8495905346579752,0.10129557968593172,0.45000000000000007,positive
0.9500000000000001,0.55,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8370012437023866,0.08870628873034314,0.4,positive
0.9500000000000001,0.6000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8247796028403308,0.07648464786828735,0.35,positive
0.9500000000000001,0.6500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8129097388982709,0.06461478392622744,0.29999999999999993,positive
0.9500000000000001,0.7000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8013766794976515,0.053081724525608,0.25,positive
0.9500000000000001,0.7500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7901662900491808,0.04187133507713736,0.19999999999999996,positive
0.9500000000000001,0.8,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7792652159624457,0.030970260990402232,0.15000000000000002,positive
0.9500000000000001,0.8500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7686608295740608,0.02036587460201733,0.09999999999999998,positive
0.9500000000000001,0.9000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.758341181350911,0.01004622637886754,0.04999999999999993,positive
0.9500000000000001,0.9500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7482949549720435,0.0,0.0,zero
0.9500000000000001,1.0,1.0,1.0,0.7482949549720435,0.7482949549720435,0.738511425934231,-0.009783529037812433,-0.04999999999999993,negative
1.0,0.05,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9834596140996712,0.23516465912762774,0.95,positive
1.0,0.1,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9674574938098908,0.2191625388378473,0.9,positive
1.0,0.15000000000000002,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9519677850411477,0.2036728300691042,0.85,positive
1.0,0.2,1.0,1.0,0.7482949549720435,0.7482949549720435,0.9369662633837998,0.1886713084117564,0.8,positive
1.0,0.25,1.0,1.0,0.7482949549720435,0.7482949549720435,0.922430207694145,0.1741352527221015,0.75,positive
1.0,0.3,1.0,1.0,0.7482949549720435,0.7482949549720435,0.908338285267809,0.16004333029576556,0.7,positive
1.0,0.35000000000000003,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8946704473799649,0.14637549240792147,0.6499999999999999,positive
1.0,0.4,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8814078341166365,0.13311287914459302,0.6,positive
1.0,0.45,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8685326875470486,0.12023773257500514,0.55,positive
1.0,0.5,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8560282723964152,0.10773331742437176,0.5,positive
1.0,0.55,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8438788034739955,0.095583848501952,0.44999999999999996,positive
1.0,0.6000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8320693791946753,0.08377442422263182,0.3999999999999999,positive
1.0,0.6500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8205859206053941,0.07229096563335069,0.34999999999999987,positive
1.0,0.7000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.8094151153918475,0.06112016041980406,0.29999999999999993,positive
1.0,0.7500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7985443663972539,0.050249411425210444,0.2499999999999999,positive
1.0,0.8,1.0,1.0,0.7482949549720435,0.7482949549720435,0.78796174423462,0.039666789262576496,0.19999999999999996,positive
1.0,0.8500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7776559436177272,0.029360988645683705,0.1499999999999999,positive
1.0,0.9000000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7676162430747762,0.019321288102732703,0.09999999999999987,positive
1.0,0.9500000000000001,1.0,1.0,0.7482949549720435,0.7482949549720435,0.757832467742887,0.009537512770843581,0.04999999999999993,positive
1.0,1.0,1.0,1.0,0.7482949549720435,0.7482949549720435,0.7482949549720435,0.0,0.0,zero
